"","Date.x","DO","Alt","Month.x","dinflow","Month.y","JonesExp","BanksExpSWP","BanksExpCVP","Month","year","Date.y","FlowBin","OMRBin","BinNum","Date","Code","Wytype","Alt_name","Wytype_short","FlowBin_f","Wytype_f","MonthlyOMR","BinNum_f","totalEXP","dinflow_Minus_totalEXP_CFS","dinflow_Minus_totalEXP_percent","month","month_f"
"1343",2013-05-30 17:00:00,7561.53948819589,"EXP3 090623",5,10240.4697373752,5,0,0,0,5,2013,2013-05-31,"lolo","NA",NA,2013-05-31,4,"Dry Years (40-30-30)","EXP3","D","lolo","D",-93.9808510102321,NA,0,10240.4697373752,0,5,"5"
"1344",2013-06-29 17:00:00,4000,"EXP3 090623",6,7759.52361592779,6,0,0,0,6,2013,2013-06-30,"NA","NA",NA,2013-06-30,4,"Dry Years (40-30-30)","EXP3","D",NA,"D",-584.874925266782,NA,0,7759.52361592779,0,6,"6"
"1345",2013-12-30 16:00:00,6205.19308214483,"EXP3 090623",12,7963.12423530003,12,0,0,0,12,2013,2013-12-31,"NA","NA",NA,2013-12-31,4,"Dry Years (40-30-30)","EXP3","D",NA,"D",-17.9965577430865,NA,0,7963.12423530003,0,12,"12"
"1346",2014-01-30 16:00:00,5858.72985370781,"EXP3 090623",1,7124.97540619933,1,0,0,0,1,2014,2014-01-31,"NA","NA",NA,2014-01-31,5,"Critically Dry Years (40-30-30)","EXP3","CD",NA,"CD",224.625167935034,NA,0,7124.97540619933,0,1,"1"
"1347",2014-02-27 16:00:00,17011.5884692428,"EXP3 090623",2,15592.3452748071,2,0,0,0,2,2014,2014-02-28,"medlo","NA",NA,2014-02-28,5,"Critically Dry Years (40-30-30)","EXP3","CD","medlo","CD",1029.90927841397,NA,0,15592.3452748071,0,2,"2"
"1348",2014-03-30 17:00:00,20150.5276584362,"EXP3 090623",3,19374.1101211725,3,0,0,0,3,2014,2014-03-31,"medlo","NA",NA,2014-03-31,5,"Critically Dry Years (40-30-30)","EXP3","CD","medlo","CD",921.024331616846,NA,0,19374.1101211725,0,3,"3"
"1349",2014-04-29 17:00:00,9789.44018861925,"EXP3 090623",4,10393.7930634817,4,0,0,0,4,2014,2014-04-30,"lolo","NA",NA,2014-04-30,5,"Critically Dry Years (40-30-30)","EXP3","CD","lolo","CD",693.696840658878,NA,0,10393.7930634817,0,4,"4"
"1350",2014-05-30 17:00:00,5257.90346752432,"EXP3 090623",5,7949.32106784518,5,0,0,0,5,2014,2014-05-31,"NA","NA",NA,2014-05-31,5,"Critically Dry Years (40-30-30)","EXP3","CD",NA,"CD",-213.850698399079,NA,0,7949.32106784518,0,5,"5"
"1351",2014-06-29 17:00:00,3000,"EXP3 090623",6,6759.52361592779,6,0,0,0,6,2014,2014-06-30,"NA","NA",NA,2014-06-30,5,"Critically Dry Years (40-30-30)","EXP3","CD",NA,"CD",-725.172031788054,NA,0,6759.52361592779,0,6,"6"
"1352",2014-12-30 16:00:00,49183.7391867857,"EXP3 090623",12,46619.4561665118,12,0,0,0,12,2014,2014-12-31,"himed","NA",NA,2014-12-31,5,"Critically Dry Years (40-30-30)","EXP3","CD","himed","CD",1645.04185409037,NA,0,46619.4561665118,0,12,"12"
"1353",2015-01-30 16:00:00,10850.6151709535,"EXP3 090623",1,12232.0770929734,1,0,0,0,1,2015,2015-01-31,"lolo","NA",NA,2015-01-31,5,"Critically Dry Years (40-30-30)","EXP3","CD","lolo","CD",405.353416076794,NA,0,12232.0770929734,0,1,"1"
"1354",2015-02-27 16:00:00,22056.9234946985,"EXP3 090623",2,21951.3994796117,2,0,0,0,2,2015,2015-02-28,"medlo","NA",NA,2015-02-28,5,"Critically Dry Years (40-30-30)","EXP3","CD","medlo","CD",803.690804639679,NA,0,21951.3994796117,0,2,"2"
"1355",2015-03-30 17:00:00,11400,"EXP3 090623",3,12640.2909800749,3,0,0,0,3,2015,2015-03-31,"lolo","NA",NA,2015-03-31,5,"Critically Dry Years (40-30-30)","EXP3","CD","lolo","CD",471.696367445544,NA,0,12640.2909800749,0,3,"3"
"1356",2015-04-29 17:00:00,7723.18875170883,"EXP3 090623",4,8664.76020418539,4,0,0,0,4,2015,2015-04-30,"lolo","NA",NA,2015-04-30,5,"Critically Dry Years (40-30-30)","EXP3","CD","lolo","CD",599.011174134496,NA,0,8664.76020418539,0,4,"4"
"1357",2015-05-30 17:00:00,5454.88154601761,"EXP3 090623",5,8153.63189444552,5,0,0,0,5,2015,2015-05-31,"NA","NA",NA,2015-05-31,5,"Critically Dry Years (40-30-30)","EXP3","CD",NA,"CD",-426.574446358551,NA,0,8153.63189444552,0,5,"5"
"1358",2015-06-29 17:00:00,3000,"EXP3 090623",6,6916.2420601805,6,0,0,0,6,2015,2015-06-30,"NA","NA",NA,2015-06-30,5,"Critically Dry Years (40-30-30)","EXP3","CD",NA,"CD",-955.357220561431,NA,0,6916.2420601805,0,6,"6"
"1359",2015-12-30 16:00:00,13958.3003821859,"EXP3 090623",12,11430.9585808395,12,0,0,0,12,2015,2015-12-31,"NA","NA",NA,2015-12-31,5,"Critically Dry Years (40-30-30)","EXP3","CD",NA,"CD",1017.45653039213,NA,0,11430.9585808395,0,12,"12"
"1360",2016-01-30 16:00:00,39710.1670375759,"EXP3 090623",1,39214.3626732596,1,0,0,0,1,2016,2016-01-31,"himed","NA",NA,2016-01-31,3,"Below Normal Years (40-30-30)","EXP3","BN","himed","BN",1350.8702025603,NA,0,39214.3626732596,0,1,"1"
"1361",2016-02-28 16:00:00,24542.2465902708,"EXP3 090623",2,25058.1979501702,2,0,0,0,2,2016,2016-02-29,"medmed","NA",NA,2016-02-29,3,"Below Normal Years (40-30-30)","EXP3","BN","medmed","BN",746.982087005721,NA,0,25058.1979501702,0,2,"2"
"1362",2016-03-30 17:00:00,70524.0062473068,"EXP3 090623",3,70080.8445119127,3,0,0,0,3,2016,2016-03-31,"hihi","NA",NA,2016-03-31,3,"Below Normal Years (40-30-30)","EXP3","BN","hihi","BN",1534.96219177158,NA,0,70080.8445119127,0,3,"3"
"1363",2016-04-29 17:00:00,17093.4514010077,"EXP3 090623",4,19076.2314296325,4,0,0,0,4,2016,2016-04-30,"medmed","NA",NA,2016-04-30,3,"Below Normal Years (40-30-30)","EXP3","BN","medmed","BN",964.902951275168,NA,0,19076.2314296325,0,4,"4"
"1364",2016-05-30 17:00:00,11747.676729939,"EXP3 090623",5,13727.6215127548,5,0,0,0,5,2016,2016-05-31,"lomed","NA",NA,2016-05-31,3,"Below Normal Years (40-30-30)","EXP3","BN","lomed","BN",352.425812190228,NA,0,13727.6215127548,0,5,"5"
"1365",2016-06-29 17:00:00,5548.90584192314,"EXP3 090623",6,9558.371733173,6,0,0,0,6,2016,2016-06-30,"lolo","NA",NA,2016-06-30,3,"Below Normal Years (40-30-30)","EXP3","BN","lolo","BN",-504.764087804671,NA,0,9558.371733173,0,6,"6"
"1366",2016-12-30 16:00:00,68366.915561831,"EXP3 090623",12,66176.0578565178,12,0,0,0,12,2016,2016-12-31,"himed","NA",NA,2016-12-31,3,"Below Normal Years (40-30-30)","EXP3","BN","himed","BN",1007.21560048707,NA,0,66176.0578565178,0,12,"12"
"1367",2017-01-30 16:00:00,179890.754625968,"EXP3 090623",1,176203.740774418,1,0,0,0,1,2017,2017-01-31,"hihi","NA",NA,2017-01-31,1,"Wet Years (40-30-30)","EXP3","W","hihi","W",5883.9492326527,NA,0,176203.740774418,0,1,"1"
"1368",2017-02-27 16:00:00,318101.203797009,"EXP3 090623",2,314315.161473474,2,0,0,0,2,2017,2017-02-28,"hihi","NA",NA,2017-02-28,1,"Wet Years (40-30-30)","EXP3","W","hihi","W",29710.8082016457,NA,0,314315.161473474,0,2,"2"
"1369",2017-03-30 17:00:00,118176.555745033,"EXP3 090623",3,118406.612459773,3,0,0,0,3,2017,2017-03-31,"hihi","NA",NA,2017-03-31,1,"Wet Years (40-30-30)","EXP3","W","hihi","W",11560.8333502784,NA,0,118406.612459773,0,3,"3"
"1370",2017-04-29 17:00:00,85649.82838921,"EXP3 090623",4,87070.6984062352,4,0,0,0,4,2017,2017-04-30,"hihi","NA",NA,2017-04-30,1,"Wet Years (40-30-30)","EXP3","W","hihi","W",10573.2381922688,NA,0,87070.6984062352,0,4,"4"
"1371",2017-05-30 17:00:00,43247.9012160946,"EXP3 090623",5,46029.1725439764,5,0,0,0,5,2017,2017-05-31,"medhi","NA",NA,2017-05-31,1,"Wet Years (40-30-30)","EXP3","W","medhi","W",8394.63573446805,NA,0,46029.1725439764,0,5,"5"
"1372",2017-06-29 17:00:00,26571.2814768524,"EXP3 090623",6,30571.1783438746,6,0,0,0,6,2017,2017-06-30,"lohi","NA",NA,2017-06-30,1,"Wet Years (40-30-30)","EXP3","W","lohi","W",8156.17488187928,NA,0,30571.1783438746,0,6,"6"
"1373",2017-12-30 16:00:00,31689.0531658859,"EXP3 090623",12,30633.8855737687,12,0,0,0,12,2017,2017-12-31,"hilo","NA",NA,2017-12-31,1,"Wet Years (40-30-30)","EXP3","W","hilo","W",1020.41613426787,NA,0,30633.8855737687,0,12,"12"
"1374",2018-01-30 16:00:00,28857.6558335762,"EXP3 090623",1,27723.4709752384,1,0,0,0,1,2018,2018-01-31,"medmed","NA",NA,2018-01-31,3,"Below Normal Years (40-30-30)","EXP3","BN","medmed","BN",1536.90775828806,NA,0,27723.4709752384,0,1,"1"
"1375",2018-02-27 16:00:00,14390.6604457499,"EXP3 090623",2,15377.0222700219,2,0,0,0,2,2018,2018-02-28,"lomed","NA",NA,2018-02-28,3,"Below Normal Years (40-30-30)","EXP3","BN","lomed","BN",1077.03615328743,NA,0,15377.0222700219,0,2,"2"
"1376",2018-03-30 17:00:00,49613.7094559323,"EXP3 090623",3,50044.6263905227,3,0,0,0,3,2018,2018-03-31,"hihi","NA",NA,2018-03-31,3,"Below Normal Years (40-30-30)","EXP3","BN","hihi","BN",2721.69104879465,NA,0,50044.6263905227,0,3,"3"
"1377",2018-04-29 17:00:00,34491.930951585,"EXP3 090623",4,35349.8012785812,4,0,0,0,4,2018,2018-04-30,"hihi","NA",NA,2018-04-30,3,"Below Normal Years (40-30-30)","EXP3","BN","hihi","BN",2784.16819007928,NA,0,35349.8012785812,0,4,"4"
"1378",2018-05-30 17:00:00,13273.2838453028,"EXP3 090623",5,15033.7603947875,5,0,0,0,5,2018,2018-05-31,"lomed","NA",NA,2018-05-31,3,"Below Normal Years (40-30-30)","EXP3","BN","lomed","BN",1160.08274852604,NA,0,15033.7603947875,0,5,"5"
"1379",2018-06-29 17:00:00,6398.61531214876,"EXP3 090623",6,9976.88943578352,6,0,0,0,6,2018,2018-06-30,"lolo","NA",NA,2018-06-30,3,"Below Normal Years (40-30-30)","EXP3","BN","lolo","BN",-175.817057672457,NA,0,9976.88943578352,0,6,"6"
"1380",2018-12-30 16:00:00,19900.7472061926,"EXP3 090623",12,19520.4835620874,12,0,0,0,12,2018,2018-12-31,"medlo","NA",NA,2018-12-31,3,"Below Normal Years (40-30-30)","EXP3","BN","medlo","BN",635.077949038905,NA,0,19520.4835620874,0,12,"12"
"1381",2019-01-30 16:00:00,47665.3414791406,"EXP3 090623",1,45263.1980532115,1,0,0,0,1,2019,2019-01-31,"himed","NA",NA,2019-01-31,1,"Wet Years (40-30-30)","EXP3","W","himed","W",1605.79379643133,NA,0,45263.1980532115,0,1,"1"
"1382",2019-02-27 16:00:00,146890.340132663,"EXP3 090623",2,141225.005409334,2,0,0,0,2,2019,2019-02-28,"hihi","NA",NA,2019-02-28,1,"Wet Years (40-30-30)","EXP3","W","hihi","W",5586.05296573406,NA,0,141225.005409334,0,2,"2"
"1383",2019-03-30 17:00:00,134048.019073538,"EXP3 090623",3,130817.261048458,3,0,0,0,3,2019,2019-03-31,"hihi","NA",NA,2019-03-31,1,"Wet Years (40-30-30)","EXP3","W","hihi","W",6178.32772630963,NA,0,130817.261048458,0,3,"3"
"1384",2019-04-29 17:00:00,67350.3512280927,"EXP3 090623",4,65243.3911040291,4,0,0,0,4,2019,2019-04-30,"hihi","NA",NA,2019-04-30,1,"Wet Years (40-30-30)","EXP3","W","hihi","W",6102.15814120689,NA,0,65243.3911040291,0,4,"4"
"1385",2019-05-30 17:00:00,44039.1525045295,"EXP3 090623",5,46080.2177249293,5,0,0,0,5,2019,2019-05-31,"hihi","NA",NA,2019-05-31,1,"Wet Years (40-30-30)","EXP3","W","hihi","W",5438.50920413573,NA,0,46080.2177249293,0,5,"5"
"1386",2019-06-29 17:00:00,25834.600815246,"EXP3 090623",6,29752.2845500594,6,0,0,0,6,2019,2019-06-30,"medhi","NA",NA,2019-06-30,1,"Wet Years (40-30-30)","EXP3","W","medhi","W",5063.82396032021,NA,0,29752.2845500594,0,6,"6"
"1387",2019-12-30 16:00:00,46133.1832042147,"EXP3 090623",12,43674.2286735895,12,0,0,0,12,2019,2019-12-31,"himed","NA",NA,2019-12-31,1,"Wet Years (40-30-30)","EXP3","W","himed","W",2372.04766210774,NA,0,43674.2286735895,0,12,"12"
"1388",2020-01-30 16:00:00,20409.780005633,"EXP3 090623",1,19866.3316356913,1,0,0,0,1,2020,2020-01-31,"medmed","NA",NA,2020-01-31,4,"Dry Years (40-30-30)","EXP3","D","medmed","D",1362.15279576885,NA,0,19866.3316356913,0,1,"1"
"1389",2020-02-28 16:00:00,17273.7267335442,"EXP3 090623",2,17558.7970282697,2,0,0,0,2,2020,2020-02-29,"medmed","NA",NA,2020-02-29,4,"Dry Years (40-30-30)","EXP3","D","medmed","D",1077.04346268995,NA,0,17558.7970282697,0,2,"2"
"1390",2020-03-30 17:00:00,16303.3039656861,"EXP3 090623",3,15708.4760739021,3,0,0,0,3,2020,2020-03-31,"lomed","NA",NA,2020-03-31,4,"Dry Years (40-30-30)","EXP3","D","lomed","D",1198.73692428936,NA,0,15708.4760739021,0,3,"3"
"1391",2020-04-29 17:00:00,10125.7510267612,"EXP3 090623",4,12171.5679520511,4,0,0,0,4,2020,2020-04-30,"lomed","NA",NA,2020-04-30,4,"Dry Years (40-30-30)","EXP3","D","lomed","D",583.587465191738,NA,0,12171.5679520511,0,4,"4"
"1392",2020-05-30 17:00:00,8760.69487000021,"EXP3 090623",5,10672.0168895242,5,0,0,0,5,2020,2020-05-31,"lolo","NA",NA,2020-05-31,4,"Dry Years (40-30-30)","EXP3","D","lolo","D",188.168262026963,NA,0,10672.0168895242,0,5,"5"
"1393",2020-06-29 17:00:00,4000,"EXP3 090623",6,7759.52361592779,6,0,0,0,6,2020,2020-06-30,"NA","NA",NA,2020-06-30,4,"Dry Years (40-30-30)","EXP3","D",NA,"D",-602.685233971395,NA,0,7759.52361592779,0,6,"6"
"1394",2020-12-30 16:00:00,11064.3255728534,"EXP3 090623",12,13195.3413574936,12,0,0,0,12,2020,2020-12-31,"NA","NA",NA,2020-12-31,4,"Dry Years (40-30-30)","EXP3","D",NA,"D",-44.2025273613204,NA,0,13195.3413574936,0,12,"12"
"1395",2021-01-30 16:00:00,12837.0022928629,"EXP3 090623",1,10850.3877698455,1,0,0,0,1,2021,2021-01-31,"lomed","NA",NA,2021-01-31,5,"Critically Dry Years (40-30-30)","EXP3","CD","lomed","CD",2371.50341416911,NA,0,10850.3877698455,0,1,"1"
"1396",2021-02-27 16:00:00,15332.3953613034,"EXP3 090623",2,14655.7043188026,2,0,0,0,2,2021,2021-02-28,"lolo","NA",NA,2021-02-28,5,"Critically Dry Years (40-30-30)","EXP3","CD","lolo","CD",1103.46886892654,NA,0,14655.7043188026,0,2,"2"
"1397",2021-03-30 17:00:00,9800.97314988887,"EXP3 090623",3,9959.56362375627,3,0,0,0,3,2021,2021-03-31,"lolo","NA",NA,2021-03-31,5,"Critically Dry Years (40-30-30)","EXP3","CD","lolo","CD",780.260974889966,NA,0,9959.56362375627,0,3,"3"
"1398",2021-04-29 17:00:00,4919.70935781511,"EXP3 090623",4,6885.25929219058,4,0,0,0,4,2021,2021-04-30,"NA","NA",NA,2021-04-30,5,"Critically Dry Years (40-30-30)","EXP3","CD",NA,"CD",388.521986121021,NA,0,6885.25929219058,0,4,"4"
"1399",2021-05-30 17:00:00,6026.33928770194,"EXP3 090623",5,7497.28424984743,5,0,0,0,5,2021,2021-05-31,"NA","NA",NA,2021-05-31,5,"Critically Dry Years (40-30-30)","EXP3","CD",NA,"CD",-83.7510602789157,NA,0,7497.28424984743,0,5,"5"
"1400",2021-06-29 17:00:00,3000,"EXP3 090623",6,6741.61641526013,6,0,0,0,6,2021,2021-06-30,"NA","NA",NA,2021-06-30,5,"Critically Dry Years (40-30-30)","EXP3","CD",NA,"CD",-831.385232411791,NA,0,6741.61641526013,0,6,"6"
"1401",1921-12-30 16:00:00,17436.8389307085,"NAA 090723",12,24960.2892570655,12,4598.607950957,3838.80417004881,0,12,1921,1921-12-31,"medhi","-5000",NA,1921-12-31,2,"Above Normal Years (40-30-30)","NAA","AN","medhi","AN",-5290.32258064516,NA,8437.41212100581,16522.8771360597,33.8033427181435,12,"12"
"1402",1922-01-30 16:00:00,18701.9682862334,"NAA 090723",1,24546.1479598159,1,4283.04143698983,2856.55972335804,0,1,1922,1922-01-31,"medmed","-5000",NA,1922-01-31,2,"Above Normal Years (40-30-30)","NAA","AN","medmed","AN",-4516.12903225806,NA,7139.60116034787,17406.546799468,29.0864422883623,1,"1"
"1403",1922-02-27 16:00:00,58410.3477446511,"NAA 090723",2,66063.9127201518,2,4299.85790823647,6718.52716760928,0,2,1922,1922-02-28,"hihi","NA",NA,1922-02-28,2,"Above Normal Years (40-30-30)","NAA","AN","hihi","AN",-4143.92857142857,NA,11018.3850758458,55045.527644306,16.6783719313143,2,"2"
"1404",1922-03-30 16:00:00,42512.6790966175,"NAA 090723",3,50680.7800764603,3,3164.63959584659,4651.46173328341,0,3,1922,1922-03-31,"hihi","-3500",NA,1922-03-31,2,"Above Normal Years (40-30-30)","NAA","AN","hihi","AN",-3500,NA,7816.10132913,42864.6787473303,15.422219857978,3,"3"
"1405",1922-04-29 16:00:00,34997.3925253016,"NAA 090723",4,42371.9844241287,4,3779.66113721091,831.87854488753,0,4,1922,1922-04-30,"hihi","NA",NA,1922-04-30,2,"Above Normal Years (40-30-30)","NAA","AN","hihi","AN",-1145.87605018327,NA,4611.53968209844,37760.4447420302,10.8834640264627,4,"4"
"1406",1922-05-30 16:00:00,34019.852446567,"NAA 090723",5,41354.9219152752,5,4192.93269820245,921.76314230585,0,5,1922,1922-05-31,"hihi","-2000",NA,1922-05-31,2,"Above Normal Years (40-30-30)","NAA","AN","hihi","AN",-1909.95976520571,NA,5114.69584050831,36240.2260747668,12.3678043715979,5,"5"
"1407",1922-06-29 16:00:00,8937.36125865162,"NAA 090723",6,19923.100856034,6,4591.63302467407,2373.08529961189,0,6,1922,1922-06-30,"lohi","NA",NA,1922-06-30,2,"Above Normal Years (40-30-30)","NAA","AN","lohi","AN",-4233.06818857883,NA,6964.71832428596,12958.382531748,34.958003649199,6,"6"
"1408",1922-12-30 16:00:00,42258.2248715763,"NAA 090723",12,47466.5538120341,12,4598.607950957,4037.60528976451,0,12,1922,1922-12-31,"himed","-5000",NA,1922-12-31,2,"Above Normal Years (40-30-30)","NAA","AN","himed","AN",-5290.32258064516,NA,8636.21324072151,38830.3405713126,18.1943127257997,12,"12"
"1409",1923-01-30 16:00:00,33140.6643330953,"NAA 090723",1,40420.8437119928,1,4594.34553546893,3064.09578901077,0,1,1923,1923-01-31,"hihi","-5000",NA,1923-01-31,3,"Below Normal Years (40-30-30)","NAA","BN","hihi","BN",-4516.12903225806,NA,7658.44132447969,32762.4023875131,18.946762662966,1,"1"
"1410",1923-02-27 16:00:00,18832.4286050826,"NAA 090723",2,26451.4959784559,2,4375.47882150109,2918.95239607091,0,2,1923,1923-02-28,"medhi","NA",NA,1923-02-28,3,"Below Normal Years (40-30-30)","NAA","BN","medhi","BN",-4020.71428571429,NA,7294.431217572,19157.0647608839,27.5766301592664,2,"2"
"1411",1923-03-30 16:00:00,12120.0225502835,"NAA 090723",3,19343.8451432996,3,4101.09920879795,1716.45081555477,0,3,1923,1923-03-31,"medhi","-3500",NA,1923-03-31,3,"Below Normal Years (40-30-30)","NAA","BN","medhi","BN",-3500,NA,5817.55002435272,13526.2951189469,30.0744240933288,3,"3"
"1412",1923-04-29 16:00:00,24168.6156280913,"NAA 090723",4,29706.6562270098,4,3702.52172516865,2007.41475900543,0,4,1923,1923-04-30,"medhi","NA",NA,1923-04-30,3,"Below Normal Years (40-30-30)","NAA","BN","medhi","BN",-2787.5174619532,NA,5709.93648417408,23996.7197428358,19.2210676305686,4,"4"
"1413",1923-05-30 16:00:00,14642.8928749052,"NAA 090723",5,20941.6023866007,5,3068.23268936169,600,0,5,1923,1923-05-31,"medmed","-2000",NA,1923-05-31,3,"Below Normal Years (40-30-30)","NAA","BN","medmed","BN",-2024.89331770847,NA,3668.23268936169,17273.369697239,17.5164852318502,5,"5"
"1414",1923-06-29 16:00:00,5156.25,"NAA 090723",6,13872.0678430111,6,2859.50566871597,1987.351101012,0,6,1923,1923-06-30,"lomed","NA",NA,1923-06-30,3,"Below Normal Years (40-30-30)","NAA","BN","lomed","BN",-4361.14399508755,NA,4846.85676972797,9025.21107328315,34.9396847289055,6,"6"
"1415",1923-12-30 16:00:00,7363.84635694497,"NAA 090723",12,11212.6836220737,12,803.549751869343,1722.78572183242,0,12,1923,1923-12-31,"lolo","-2000",NA,1923-12-31,3,"Below Normal Years (40-30-30)","NAA","BN","lolo","BN",-1868.56218122382,NA,2526.33547370176,8686.34814837195,22.5310510744129,12,"12"
"1416",1924-01-30 16:00:00,9203.28057285158,"NAA 090723",1,15377.8906928882,1,3933.73306834037,2623.68747759173,0,1,1924,1924-01-31,"lolo","-5000",NA,1924-01-31,5,"Critically Dry Years (40-30-30)","NAA","CD","lolo","CD",-5000,NA,6557.42054593211,8820.47014695611,42.6418725226386,1,"1"
"1417",1924-02-28 16:00:00,12945.7818831006,"NAA 090723",2,19326.47682125,2,3932.3252424605,2623.44886584602,0,2,1924,1924-02-29,"medlo","-5000",NA,1924-02-29,5,"Critically Dry Years (40-30-30)","NAA","CD","medlo","CD",-4940,NA,6555.77410830652,12770.7027129435,33.9212064823852,2,"2"
"1418",1924-03-30 16:00:00,7103.53580865671,"NAA 090723",3,10152.3073265527,3,1825.50145234471,661.151899184138,0,3,1924,1924-03-31,"lomed","NA",NA,1924-03-31,5,"Critically Dry Years (40-30-30)","NAA","CD","lomed","CD",-1282.95500532871,NA,2486.65335152885,7665.65397502389,24.4934798715673,3,"3"
"1419",1924-04-29 16:00:00,4963.23559885685,"NAA 090723",4,8283.06521082195,4,1196.21883552372,300,0,4,1924,1924-04-30,"lomed","NA",NA,1924-04-30,5,"Critically Dry Years (40-30-30)","NAA","CD","lomed","CD",-704.000007230801,NA,1496.21883552372,6786.84637529823,18.0635887493543,4,"4"
"1420",1924-05-30 16:00:00,4354.58064516775,"NAA 090723",5,8361.64628639521,5,1194.63446971466,300,0,5,1924,1924-05-31,"lolo","NA",NA,1924-05-31,5,"Critically Dry Years (40-30-30)","NAA","CD","lolo","CD",-1355.79507095851,NA,1494.63446971466,6867.01181668055,17.8748827506193,5,"5"
"1421",1924-06-29 16:00:00,3783.29436960705,"NAA 090723",6,8791.05178103103,6,791.633024674073,300,0,6,1924,1924-06-30,"lolo","NA",NA,1924-06-30,5,"Critically Dry Years (40-30-30)","NAA","CD","lolo","CD",-1459.37422473317,NA,1091.63302467407,7699.41875635696,12.4175474319188,6,"6"
"1422",1924-12-30 16:00:00,8491.76654328356,"NAA 090723",12,13668.7583134227,12,1852.41494763794,3893.70106716306,0,12,1924,1924-12-31,"lolo","NA",NA,1924-12-31,5,"Critically Dry Years (40-30-30)","NAA","CD","lolo","CD",-4341.22729967106,NA,5746.11601480099,7922.6422986217,42.0383174758333,12,"12"
"1423",1925-01-30 16:00:00,7882.93472914893,"NAA 090723",1,14348.2527026964,1,3240.07184845205,3127.46266151771,0,1,1925,1925-01-31,"lolo","-5000",NA,1925-01-31,4,"Dry Years (40-30-30)","NAA","D","lolo","D",-5000,NA,6367.53450996976,7980.71819272665,44.3784664370536,1,"1"
"1424",1925-02-27 16:00:00,76197.0862715617,"NAA 090723",2,80046.3248228791,2,4171.95464996791,2783.26961504881,0,2,1925,1925-02-28,"himed","NA",NA,1925-02-28,4,"Dry Years (40-30-30)","NAA","D","himed","D",-4415,NA,6955.22426501673,73091.1005578623,8.68899887709619,2,"2"
"1425",1925-03-30 16:00:00,17971.773,"NAA 090723",3,23833.847676797,3,2263.82098696063,3154.18458632064,0,3,1925,1925-03-31,"medmed","-3500",NA,1925-03-31,4,"Dry Years (40-30-30)","NAA","D","medmed","D",-3959.58453996181,NA,5418.00557328127,18415.8421035157,22.7323999328731,3,"3"
"1426",1925-04-29 16:00:00,25205.4932514697,"NAA 090723",4,29368.2689965052,4,2733.37349409967,600,0,4,1925,1925-04-30,"medmed","-2000",NA,1925-04-30,4,"Dry Years (40-30-30)","NAA","D","medmed","D",-2125.49852417779,NA,3333.37349409967,26034.8955024055,11.3502552516675,4,"4"
"1427",1925-05-30 16:00:00,13580.2548211545,"NAA 090723",5,16970.7663051198,5,2441.19652500004,600,0,5,1925,1925-05-31,"lomed","NA",NA,1925-05-31,4,"Dry Years (40-30-30)","NAA","D","lomed","D",-1426.7043569537,NA,3041.19652500004,13929.5697801198,17.920207433901,5,"5"
"1428",1925-06-29 16:00:00,6477.0835,"NAA 090723",6,15651.3000715821,6,3418.06895309778,1721.3400569882,0,6,1925,1925-06-30,"lolo","-5000",NA,1925-06-30,4,"Dry Years (40-30-30)","NAA","D","lolo","D",-4927.71748752233,NA,5139.40901008599,10511.8910614961,32.8369463659927,6,"6"
"1429",1925-12-30 16:00:00,8224.53659380952,"NAA 090723",12,11183.1035872027,12,1232.74956093193,897.647130070773,0,12,1925,1925-12-31,"lolo","NA",NA,1925-12-31,4,"Dry Years (40-30-30)","NAA","D","lolo","D",-1406.38336257466,NA,2130.3966910027,9052.70689619999,19.0501382231727,12,"12"
"1430",1926-01-30 16:00:00,14187.3676074363,"NAA 090723",1,20280.2945471101,1,3967.72482368344,2646.34864782045,0,1,1926,1926-01-31,"medlo","-5000",NA,1926-01-31,4,"Dry Years (40-30-30)","NAA","D","medlo","D",-5000,NA,6614.07347150389,13666.2210756063,32.6133008381102,1,"1"
"1431",1926-02-27 16:00:00,42660.7296080783,"NAA 090723",2,46972.6453208705,2,4199.03876160945,2801.32568947648,0,2,1926,1926-02-28,"himed","NA",NA,1926-02-28,4,"Dry Years (40-30-30)","NAA","D","himed","D",-4415,NA,7000.36445108593,39972.2808697846,14.9030662490187,2,"2"
"1432",1926-03-30 16:00:00,17663.307,"NAA 090723",3,24011.654018285,3,4597.27515376568,300,0,3,1926,1926-03-31,"medmed","-3500",NA,1926-03-31,4,"Dry Years (40-30-30)","NAA","D","medmed","D",-3818.95475257975,NA,4897.27515376568,19114.3788645193,20.3954094542441,3,"3"
"1433",1926-04-29 16:00:00,21246.701328482,"NAA 090723",4,24266.0129979833,4,2499.16789292034,1003.4395639605,0,4,1926,1926-04-30,"medmed","-2000",NA,1926-04-30,4,"Dry Years (40-30-30)","NAA","D","medmed","D",-1974.69614615345,NA,3502.60745688084,20763.4055411024,14.4342107505338,4,"4"
"1434",1926-05-30 16:00:00,11720.5018332272,"NAA 090723",5,17592.0333334917,5,2384.74600411088,841.078300678407,0,5,1926,1926-05-31,"medmed","NA",NA,1926-05-31,4,"Dry Years (40-30-30)","NAA","D","medmed","D",-2819.17499038782,NA,3225.82430478928,14366.2090287024,18.336847387891,5,"5"
