"","Date","DO","Alt"
"386",1953-11-30,"11693.007880231431","EXP1 090623"
"387",1953-12-31,"12608.937502165782","EXP1 090623"
"388",1954-01-31,"39455.195255264516","EXP1 090623"
"389",1954-02-28,"65377.521146547559","EXP1 090623"
"390",1954-03-31,"59131.776872131471","EXP1 090623"
"391",1954-04-30,"54479.731302934211","EXP1 090623"
"392",1954-05-31,"15662.440664981073","EXP1 090623"
"393",1954-06-30,"5812.1924244782113","EXP1 090623"
"394",1954-07-31,"0","EXP1 090623"
"395",1954-08-31,"188.2617044279736","EXP1 090623"
"396",1954-09-30,"6177.9662249237153","EXP1 090623"
"397",1954-10-31,"4960.2605322335776","EXP1 090623"
"398",1954-11-30,"14998.112566056849","EXP1 090623"
"399",1954-12-31,"30693.706330715817","EXP1 090623"
"400",1955-01-31,"30621.294582539973","EXP1 090623"
"401",1955-02-28,"17689.399976953522","EXP1 090623"
"402",1955-03-31,"15645.334307099149","EXP1 090623"
"403",1955-04-30,"22050.059664579996","EXP1 090623"
"404",1955-05-31,"15572.926506527336","EXP1 090623"
"405",1955-06-30,"1843.7055494190258","EXP1 090623"
"406",1955-07-31,"0","EXP1 090623"
"407",1955-08-31,"0","EXP1 090623"
"408",1955-09-30,"3405.0509551746941","EXP1 090623"
"409",1955-10-31,"2372.2337464897055","EXP1 090623"
"410",1955-11-30,"8010.4432330587715","EXP1 090623"
"411",1955-12-31,"173022.68823002547","EXP1 090623"
"412",1956-01-31,"204850.19965462055","EXP1 090623"
"413",1956-02-29,"110552.8062042306","EXP1 090623"
"414",1956-03-31,"66756.614165191568","EXP1 090623"
"415",1956-04-30,"36329.552842649115","EXP1 090623"
"416",1956-05-31,"40785.596100673552","EXP1 090623"
"417",1956-06-30,"13389.276059478492","EXP1 090623"
"418",1956-07-31,"2251.1877644132173","EXP1 090623"
"419",1956-08-31,"1594.6925700988286","EXP1 090623"
"420",1956-09-30,"8058.5315734379556","EXP1 090623"
"421",1956-10-31,"11267.811132095792","EXP1 090623"
"422",1956-11-30,"7531.6877489395838","EXP1 090623"
"423",1956-12-31,"7380.444711505751","EXP1 090623"
"424",1957-01-31,"16796.052821535737","EXP1 090623"
"425",1957-02-28,"42496.14307308248","EXP1 090623"
"426",1957-03-31,"62880.562821754465","EXP1 090623"
"427",1957-04-30,"27335.923127461632","EXP1 090623"
"428",1957-05-31,"35106.986099835754","EXP1 090623"
"429",1957-06-30,"8077.3444489428566","EXP1 090623"
"430",1957-07-31,"0","EXP1 090623"
"431",1957-08-31,"499.99999999999415","EXP1 090623"
"432",1957-09-30,"9384.1801389854027","EXP1 090623"
"433",1957-10-31,"18164.970465305385","EXP1 090623"
"434",1957-11-30,"11597.169105514316","EXP1 090623"
"435",1957-12-31,"31706.904213586167","EXP1 090623"
"436",1958-01-31,"52010.270360331982","EXP1 090623"
"437",1958-02-28,"219473.55420626461","EXP1 090623"
"438",1958-03-31,"131224.00479249912","EXP1 090623"
"439",1958-04-30,"136647.79500548157","EXP1 090623"
"440",1958-05-31,"54201.503950162085","EXP1 090623"
"441",1958-06-30,"24513.733015715832","EXP1 090623"
"442",1958-07-31,"3954.5891489576957","EXP1 090623"
"443",1958-08-31,"4327.5117862659217","EXP1 090623"
"444",1958-09-30,"10958.201693878533","EXP1 090623"
"445",1958-10-31,"8219.8695132409121","EXP1 090623"
"446",1958-11-30,"7985.6321315424057","EXP1 090623"
"447",1958-12-31,"9263.1821869228152","EXP1 090623"
"448",1959-01-31,"40503.101651286241","EXP1 090623"
"449",1959-02-28,"74456.699478313472","EXP1 090623"
"450",1959-03-31,"30574.94782176218","EXP1 090623"
"451",1959-04-30,"17056.211615161359","EXP1 090623"
"452",1959-05-31,"6140.5241724470307","EXP1 090623"
