"","Date","JonesExp","BanksExpSWP","BanksExpCVP","Alt"
"2156",2001-05-31,"0","0","0","EXP3 072523"
"2157",2001-06-30,"0","0","0","EXP3 072523"
"2158",2001-07-31,"0","0","0","EXP3 072523"
"2159",2001-08-31,"0","0","0","EXP3 072523"
"2160",2001-09-30,"0","0","0","EXP3 072523"
"2161",2001-10-31,"0","0","0","EXP3 072523"
"2162",2001-11-30,"0","0","0","EXP3 072523"
"2163",2001-12-31,"0","0","0","EXP3 072523"
"2164",2002-01-31,"0","0","0","EXP3 072523"
"2165",2002-02-28,"0","0","0","EXP3 072523"
"2166",2002-03-31,"0","0","0","EXP3 072523"
"2167",2002-04-30,"0","0","0","EXP3 072523"
"2168",2002-05-31,"0","0","0","EXP3 072523"
"2169",2002-06-30,"0","0","0","EXP3 072523"
"2170",2002-07-31,"0","0","0","EXP3 072523"
"2171",2002-08-31,"0","0","0","EXP3 072523"
"2172",2002-09-30,"0","0","0","EXP3 072523"
"2173",2002-10-31,"0","0","0","EXP3 072523"
"2174",2002-11-30,"0","0","0","EXP3 072523"
"2175",2002-12-31,"0","0","0","EXP3 072523"
"2176",2003-01-31,"0","0","0","EXP3 072523"
"2177",2003-02-28,"0","0","0","EXP3 072523"
"2178",2003-03-31,"0","0","0","EXP3 072523"
"2179",2003-04-30,"0","0","0","EXP3 072523"
"2180",2003-05-31,"0","0","0","EXP3 072523"
"2181",2003-06-30,"0","0","0","EXP3 072523"
"2182",2003-07-31,"0","0","0","EXP3 072523"
"2183",2003-08-31,"0","0","0","EXP3 072523"
"2184",2003-09-30,"0","0","0","EXP3 072523"
"2185",2003-10-31,"0","0","0","EXP3 072523"
"2186",2003-11-30,"0","0","0","EXP3 072523"
"2187",2003-12-31,"0","0","0","EXP3 072523"
"2188",2004-01-31,"0","0","0","EXP3 072523"
"2189",2004-02-29,"0","0","0","EXP3 072523"
"2190",2004-03-31,"0","0","0","EXP3 072523"
"2191",2004-04-30,"0","0","0","EXP3 072523"
"2192",2004-05-31,"0","0","0","EXP3 072523"
"2193",2004-06-30,"0","0","0","EXP3 072523"
"2194",2004-07-31,"0","0","0","EXP3 072523"
"2195",2004-08-31,"0","0","0","EXP3 072523"
"2196",2004-09-30,"0","0","0","EXP3 072523"
"2197",2004-10-31,"0","0","0","EXP3 072523"
"2198",2004-11-30,"0","0","0","EXP3 072523"
"2199",2004-12-31,"0","0","0","EXP3 072523"
"2200",2005-01-31,"0","0","0","EXP3 072523"
"2201",2005-02-28,"0","0","0","EXP3 072523"
"2202",2005-03-31,"0","0","0","EXP3 072523"
"2203",2005-04-30,"0","0","0","EXP3 072523"
"2204",2005-05-31,"0","0","0","EXP3 072523"
"2205",2005-06-30,"0","0","0","EXP3 072523"
"2206",2005-07-31,"0","0","0","EXP3 072523"
"2207",2005-08-31,"0","0","0","EXP3 072523"
"2208",2005-09-30,"0","0","0","EXP3 072523"
"2209",2005-10-31,"0","0","0","EXP3 072523"
"2210",2005-11-30,"0","0","0","EXP3 072523"
"2211",2005-12-31,"0","0","0","EXP3 072523"
"2212",2006-01-31,"0","0","0","EXP3 072523"
"2213",2006-02-28,"0","0","0","EXP3 072523"
"2214",2006-03-31,"0","0","0","EXP3 072523"
"2215",2006-04-30,"0","0","0","EXP3 072523"
"2216",2006-05-31,"0","0","0","EXP3 072523"
"2217",2006-06-30,"0","0","0","EXP3 072523"
"2218",2006-07-31,"0","0","0","EXP3 072523"
"2219",2006-08-31,"0","0","0","EXP3 072523"
"2220",2006-09-30,"0","0","0","EXP3 072523"
"2221",2006-10-31,"0","0","0","EXP3 072523"
"2222",2006-11-30,"0","0","0","EXP3 072523"
"2223",2006-12-31,"0","0","0","EXP3 072523"
"2224",2007-01-31,"0","0","0","EXP3 072523"
"2225",2007-02-28,"0","0","0","EXP3 072523"
"2226",2007-03-31,"0","0","0","EXP3 072523"
"2227",2007-04-30,"0","0","0","EXP3 072523"
"2228",2007-05-31,"0","0","0","EXP3 072523"
"2229",2007-06-30,"0","0","0","EXP3 072523"
"2230",2007-07-31,"0","0","0","EXP3 072523"
"2231",2007-08-31,"0","0","0","EXP3 072523"
"2232",2007-09-30,"0","0","0","EXP3 072523"
"2233",2007-10-31,"0","0","0","EXP3 072523"
"2234",2007-11-30,"0","0","0","EXP3 072523"
"2235",2007-12-31,"0","0","0","EXP3 072523"
"2236",2008-01-31,"0","0","0","EXP3 072523"
"2237",2008-02-29,"0","0","0","EXP3 072523"
"2238",2008-03-31,"0","0","0","EXP3 072523"
"2239",2008-04-30,"0","0","0","EXP3 072523"
"2240",2008-05-31,"0","0","0","EXP3 072523"
"2241",2008-06-30,"0","0","0","EXP3 072523"
"2242",2008-07-31,"0","0","0","EXP3 072523"
"2243",2008-08-31,"0","0","0","EXP3 072523"
"2244",2008-09-30,"0","0","0","EXP3 072523"
"2245",2008-10-31,"0","0","0","EXP3 072523"
"2246",2008-11-30,"0","0","0","EXP3 072523"
"2247",2008-12-31,"0","0","0","EXP3 072523"
"2248",2009-01-31,"0","0","0","EXP3 072523"
"2249",2009-02-28,"0","0","0","EXP3 072523"
"2250",2009-03-31,"0","0","0","EXP3 072523"
"2251",2009-04-30,"0","0","0","EXP3 072523"
"2252",2009-05-31,"0","0","0","EXP3 072523"
"2253",2009-06-30,"0","0","0","EXP3 072523"
"2254",2009-07-31,"0","0","0","EXP3 072523"
"2255",2009-08-31,"0","0","0","EXP3 072523"
"2256",2009-09-30,"0","0","0","EXP3 072523"
"2257",2009-10-31,"0","0","0","EXP3 072523"
"2258",2009-11-30,"0","0","0","EXP3 072523"
"2259",2009-12-31,"0","0","0","EXP3 072523"
"2260",2010-01-31,"0","0","0","EXP3 072523"
"2261",2010-02-28,"0","0","0","EXP3 072523"
"2262",2010-03-31,"0","0","0","EXP3 072523"
"2263",2010-04-30,"0","0","0","EXP3 072523"
"2264",2010-05-31,"0","0","0","EXP3 072523"
"2265",2010-06-30,"0","0","0","EXP3 072523"
"2266",2010-07-31,"0","0","0","EXP3 072523"
"2267",2010-08-31,"0","0","0","EXP3 072523"
"2268",2010-09-30,"0","0","0","EXP3 072523"
"2269",2010-10-31,"0","0","0","EXP3 072523"
"2270",2010-11-30,"0","0","0","EXP3 072523"
"2271",2010-12-31,"0","0","0","EXP3 072523"
"2272",2011-01-31,"0","0","0","EXP3 072523"
"2273",2011-02-28,"0","0","0","EXP3 072523"
"2274",2011-03-31,"0","0","0","EXP3 072523"
"2275",2011-04-30,"0","0","0","EXP3 072523"
"2276",2011-05-31,"0","0","0","EXP3 072523"
"2277",2011-06-30,"0","0","0","EXP3 072523"
"2278",2011-07-31,"0","0","0","EXP3 072523"
"2279",2011-08-31,"0","0","0","EXP3 072523"
"2280",2011-09-30,"0","0","0","EXP3 072523"
"2281",2011-10-31,"0","0","0","EXP3 072523"
"2282",2011-11-30,"0","0","0","EXP3 072523"
"2283",2011-12-31,"0","0","0","EXP3 072523"
"2284",2012-01-31,"0","0","0","EXP3 072523"
"2285",2012-02-29,"0","0","0","EXP3 072523"
"2286",2012-03-31,"0","0","0","EXP3 072523"
"2287",2012-04-30,"0","0","0","EXP3 072523"
"2288",2012-05-31,"0","0","0","EXP3 072523"
"2289",2012-06-30,"0","0","0","EXP3 072523"
"2290",2012-07-31,"0","0","0","EXP3 072523"
"2291",2012-08-31,"0","0","0","EXP3 072523"
"2292",2012-09-30,"0","0","0","EXP3 072523"
"2293",2012-10-31,"0","0","0","EXP3 072523"
"2294",2012-11-30,"0","0","0","EXP3 072523"
"2295",2012-12-31,"0","0","0","EXP3 072523"
"2296",2013-01-31,"0","0","0","EXP3 072523"
"2297",2013-02-28,"0","0","0","EXP3 072523"
"2298",2013-03-31,"0","0","0","EXP3 072523"
"2299",2013-04-30,"0","0","0","EXP3 072523"
"2300",2013-05-31,"0","0","0","EXP3 072523"
"2301",2013-06-30,"0","0","0","EXP3 072523"
"2302",2013-07-31,"0","0","0","EXP3 072523"
"2303",2013-08-31,"0","0","0","EXP3 072523"
"2304",2013-09-30,"0","0","0","EXP3 072523"
"2305",2013-10-31,"0","0","0","EXP3 072523"
"2306",2013-11-30,"0","0","0","EXP3 072523"
"2307",2013-12-31,"0","0","0","EXP3 072523"
"2308",2014-01-31,"0","0","0","EXP3 072523"
"2309",2014-02-28,"0","0","0","EXP3 072523"
"2310",2014-03-31,"0","0","0","EXP3 072523"
"2311",2014-04-30,"0","0","0","EXP3 072523"
"2312",2014-05-31,"0","0","0","EXP3 072523"
"2313",2014-06-30,"0","0","0","EXP3 072523"
"2314",2014-07-31,"0","0","0","EXP3 072523"
"2315",2014-08-31,"0","0","0","EXP3 072523"
"2316",2014-09-30,"0","0","0","EXP3 072523"
"2317",2014-10-31,"0","0","0","EXP3 072523"
"2318",2014-11-30,"0","0","0","EXP3 072523"
"2319",2014-12-31,"0","0","0","EXP3 072523"
"2320",2015-01-31,"0","0","0","EXP3 072523"
"2321",2015-02-28,"0","0","0","EXP3 072523"
"2322",2015-03-31,"0","0","0","EXP3 072523"
"2323",2015-04-30,"0","0","0","EXP3 072523"
"2324",2015-05-31,"0","0","0","EXP3 072523"
"2325",2015-06-30,"0","0","0","EXP3 072523"
"2326",2015-07-31,"0","0","0","EXP3 072523"
"2327",2015-08-31,"0","0","0","EXP3 072523"
"2328",2015-09-30,"0","0","0","EXP3 072523"
"2329",2015-10-31,"0","0","0","EXP3 072523"
"2330",2015-11-30,"0","0","0","EXP3 072523"
"2331",2015-12-31,"0","0","0","EXP3 072523"
"2332",2016-01-31,"0","0","0","EXP3 072523"
"2333",2016-02-29,"0","0","0","EXP3 072523"
"2334",2016-03-31,"0","0","0","EXP3 072523"
"2335",2016-04-30,"0","0","0","EXP3 072523"
"2336",2016-05-31,"0","0","0","EXP3 072523"
"2337",2016-06-30,"0","0","0","EXP3 072523"
"2338",2016-07-31,"0","0","0","EXP3 072523"
"2339",2016-08-31,"0","0","0","EXP3 072523"
"2340",2016-09-30,"0","0","0","EXP3 072523"
"2341",2016-10-31,"0","0","0","EXP3 072523"
"2342",2016-11-30,"0","0","0","EXP3 072523"
"2343",2016-12-31,"0","0","0","EXP3 072523"
"2344",2017-01-31,"0","0","0","EXP3 072523"
"2345",2017-02-28,"0","0","0","EXP3 072523"
"2346",2017-03-31,"0","0","0","EXP3 072523"
"2347",2017-04-30,"0","0","0","EXP3 072523"
"2348",2017-05-31,"0","0","0","EXP3 072523"
"2349",2017-06-30,"0","0","0","EXP3 072523"
"2350",2017-07-31,"0","0","0","EXP3 072523"
"2351",2017-08-31,"0","0","0","EXP3 072523"
"2352",2017-09-30,"0","0","0","EXP3 072523"
"2353",2017-10-31,"0","0","0","EXP3 072523"
"2354",2017-11-30,"0","0","0","EXP3 072523"
"2355",2017-12-31,"0","0","0","EXP3 072523"
"2356",2018-01-31,"0","0","0","EXP3 072523"
"2357",2018-02-28,"0","0","0","EXP3 072523"
"2358",2018-03-31,"0","0","0","EXP3 072523"
"2359",2018-04-30,"0","0","0","EXP3 072523"
"2360",2018-05-31,"0","0","0","EXP3 072523"
"2361",2018-06-30,"0","0","0","EXP3 072523"
"2362",2018-07-31,"0","0","0","EXP3 072523"
"2363",2018-08-31,"0","0","0","EXP3 072523"
"2364",2018-09-30,"0","0","0","EXP3 072523"
"2365",2018-10-31,"0","0","0","EXP3 072523"
"2366",2018-11-30,"0","0","0","EXP3 072523"
"2367",2018-12-31,"0","0","0","EXP3 072523"
"2368",2019-01-31,"0","0","0","EXP3 072523"
"2369",2019-02-28,"0","0","0","EXP3 072523"
"2370",2019-03-31,"0","0","0","EXP3 072523"
"2371",2019-04-30,"0","0","0","EXP3 072523"
"2372",2019-05-31,"0","0","0","EXP3 072523"
"2373",2019-06-30,"0","0","0","EXP3 072523"
"2374",2019-07-31,"0","0","0","EXP3 072523"
"2375",2019-08-31,"0","0","0","EXP3 072523"
"2376",2019-09-30,"0","0","0","EXP3 072523"
"2377",2019-10-31,"0","0","0","EXP3 072523"
"2378",2019-11-30,"0","0","0","EXP3 072523"
"2379",2019-12-31,"0","0","0","EXP3 072523"
"2380",2020-01-31,"0","0","0","EXP3 072523"
"2381",2020-02-29,"0","0","0","EXP3 072523"
"2382",2020-03-31,"0","0","0","EXP3 072523"
"2383",2020-04-30,"0","0","0","EXP3 072523"
"2384",2020-05-31,"0","0","0","EXP3 072523"
"2385",2020-06-30,"0","0","0","EXP3 072523"
"2386",2020-07-31,"0","0","0","EXP3 072523"
"2387",2020-08-31,"0","0","0","EXP3 072523"
"2388",2020-09-30,"0","0","0","EXP3 072523"
"2389",2020-10-31,"0","0","0","EXP3 072523"
"2390",2020-11-30,"0","0","0","EXP3 072523"
"2391",2020-12-31,"0","0","0","EXP3 072523"
"2392",2021-01-31,"0","0","0","EXP3 072523"
"2393",2021-02-28,"0","0","0","EXP3 072523"
"2394",2021-03-31,"0","0","0","EXP3 072523"
"2395",2021-04-30,"0","0","0","EXP3 072523"
"2396",2021-05-31,"0","0","0","EXP3 072523"
"2397",2021-06-30,"0","0","0","EXP3 072523"
"2398",2021-07-31,"0","0","0","EXP3 072523"
"2399",2021-08-31,"0","0","0","EXP3 072523"
"2400",2021-09-30,"0","0","0","EXP3 072523"
"2401",1921-10-31,"49.190082644628106","146.74006827703002","0","NAA 071923"
"2402",1921-11-30,"273.63802947466934","199.51852334615998","118.5127522450111","NAA 071923"
"2403",1921-12-31,"282.7573814472733","236.61469458402098","0","NAA 071923"
"2404",1922-01-31,"263.68911234984529","175.86645077577208","0","NAA 071923"
"2405",1922-02-28,"239.62572120593228","371.0274506541748","0","NAA 071923"
"2406",1922-03-31,"193.11354354338741","287.13955127822118","0","NAA 071923"
"2407",1922-04-30,"224.87519076435476","49.47564746441391","0","NAA 071923"
"2408",1922-05-31,"257.73581003085513","56.643664393009395","0","NAA 071923"
"2409",1922-06-30,"269.26357758248326","142.6837491715377","0","NAA 071923"
"2410",1922-07-31,"216.4590918930792","421.48099173421485","0","NAA 071923"
"2411",1922-08-31,"171.52590748196914","441.48099173553715","0","NAA 071923"
"2412",1922-09-30,"222.85278491292507","300.3464132849569","0","NAA 071923"
"2413",1922-10-31,"190.65558777234864","189.16612091738378","0","NAA 071923"
"2414",1922-11-30,"273.63802947466939","343.40891237037982","54.078690935405305","NAA 071923"
"2415",1922-12-31,"282.75738144727336","246.52878662515562","0","NAA 071923"
"2416",1923-01-31,"281.24909954734778","187.57310890744063","0","NAA 071923"
"2417",1923-02-28,"241.3193691930509","160.98879418328681","0","NAA 071923"
"2418",1923-03-31,"252.41475977231912","103.81692226305604","0","NAA 071923"
"2419",1923-04-30,"219.83804913947918","118.89727754483035","0","NAA 071923"
"2420",1923-05-31,"188.91844212783244","36.892561983471069","0","NAA 071923"
"2421",1923-06-30,"168.47534415665592","119.93266197591731","0","NAA 071923"
"2422",1923-07-31,"211.3945843701386","417.25317577340866","9.5068504033256169E-13","NAA 071923"
"2423",1923-08-31,"173.73484765746537","429.59697845140187","0","NAA 071923"
"2424",1923-09-30,"273.53905539825519","164.25501344743759","0","NAA 071923"
"2425",1923-10-31,"181.3848038891912","161.20669603425398","89.107537949441266","NAA 071923"
"2426",1923-11-30,"235.611252964812","105.72440043729998","0","NAA 071923"
"2427",1923-12-31,"126.16756000794622","169.03781567453913","0","NAA 071923"
"2428",1924-01-31,"156.96820586017228","186.03746507746118","0","NAA 071923"
"2429",1924-02-29,"226.48635440945694","151.10011766089087","0","NAA 071923"
"2430",1924-03-31,"96.858803287006879","56.86703530692229","0","NAA 071923"
"2431",1924-04-30,"71.179963766700496","17.851239669421492","0","NAA 071923"
"2432",1924-05-31,"73.455210369231708","18.446280991735531","0","NAA 071923"
"2433",1924-06-30,"70.907089071515117","17.851239669421471","0","NAA 071923"
"2434",1924-07-31,"73.215273214288217","18.446280991735538","0","NAA 071923"
"2435",1924-08-31,"73.310964097465984","18.44628099173552","0","NAA 071923"
"2436",1924-09-30,"95.964751689381998","17.851239669421481","0","NAA 071923"
"2437",1924-10-31,"190.47779246240208","167.24009746794121","0","NAA 071923"
"2438",1924-11-30,"85.612786364431756","128.93120401546716","0","NAA 071923"
"2439",1924-12-31,"160.62464078669763","278.70757664721486","0","NAA 071923"
"2440",1925-01-31,"141.47326701877361","252.33442817924367","0","NAA 071923"
"2441",1925-02-28,"231.85339738707984","154.67814631263946","0","NAA 071923"
"2442",1925-03-31,"136.79397949870818","201.96319401285837","0","NAA 071923"
"2443",1925-04-30,"162.81751400428638","35.702479338842977","0","NAA 071923"
"2444",1925-05-31,"153.61597110771771","36.892561983471076","0","NAA 071923"
"2445",1925-06-30,"202.17610726778983","97.878544886532595","0","NAA 071923"
"2446",1925-07-31,"250.29258184817658","94.384670587368092","64.994689840449269","NAA 071923"
"2447",1925-08-31,"195.49636749353763","18.446280991735538","0","NAA 071923"
"2448",1925-09-30,"273.53905539825513","107.80665364695496","0","NAA 071923"
"2449",1925-10-31,"148.72135640214714","66.416106522557172","0","NAA 071923"
"2450",1925-11-30,"182.6553225708609","70.157553893554905","0","NAA 071923"
"2451",1925-12-31,"179.73860596586735","134.49357863572152","0","NAA 071923"
"2452",1926-01-31,"245.3885048618948","163.66604578380515","0","NAA 071923"
"2453",1926-02-28,"233.42686930835777","155.72712759349133","0","NAA 071923"
"2454",1926-03-31,"282.67543094228654","18.446280991735541","0","NAA 071923"
"2455",1926-04-30,"151.77015877081655","60.571795767308807","0","NAA 071923"
"2456",1926-05-31,"147.56759232383959","52.052169709671787","0","NAA 071923"
"2457",1926-06-30,"146.3804719081844","157.56489647960134","0","NAA 071923"
"2458",1926-07-31,"157.49136235140429","70.579991523909356","46.396491186275881","NAA 071923"
"2459",1926-08-31,"124.43391474598555","18.446280991735538","0","NAA 071923"
"2460",1926-09-30,"252.63946229999303","49.260621580153241","0","NAA 071923"
"2461",1926-10-31,"146.16280425575673","86.691206534412132","0","NAA 071923"
"2462",1926-11-30,"273.63802947466934","397.48760330578517","0","NAA 071923"
"2463",1926-12-31,"235.50293975377789","157.0590223420775","0","NAA 071923"
"2464",1927-01-31,"218.54201166379318","145.76838365173771","0","NAA 071923"
"2465",1927-02-28,"238.08065881625492","158.8296539320861","0","NAA 071923"
"2466",1927-03-31,"197.42578397987188","131.7288854961316","0","NAA 071923"
"2467",1927-04-30,"193.16209332000153","137.50246193788581","0","NAA 071923"
"2468",1927-05-31,"221.31862090678879","70.874915117309783","0","NAA 071923"
"2469",1927-06-30,"220.38670052502741","118.93784545526059","0","NAA 071923"
"2470",1927-07-31,"236.7821217453496","421.48099173421485","0","NAA 071923"
"2471",1927-08-31,"267.56381822945275","414.63400165184061","0","NAA 071923"
"2472",1927-09-30,"203.71069796905115","17.851239669421489","0","NAA 071923"
"2473",1927-10-31,"159.3616957123823","213.56184389959571","0","NAA 071923"
"2474",1927-11-30,"273.63802947466939","392.3969565058083","5.0906467999768035","NAA 071923"
"2475",1927-12-31,"282.75738144727347","331.49520672806051","98.018470757601577","NAA 071923"
"2476",1928-01-31,"184.52360091534041","123.08944315276894","0","NAA 071923"
"2477",1928-02-29,"217.47530220055481","145.09274952162264","0","NAA 071923"
"2478",1928-03-31,"282.67543094228654","199.91402465101919","0","NAA 071923"
"2479",1928-04-30,"199.97600621314848","58.358196240003245","0","NAA 071923"
"2480",1928-05-31,"176.98032319830099","40.88518539735329","0","NAA 071923"
"2481",1928-06-30,"190.64979457774629","127.43177612261157","0","NAA 071923"
"2482",1928-07-31,"136.33711229691042","435.34613018015506","0","NAA 071923"
"2483",1928-08-31,"282.3688153371354","427.615853289597","0","NAA 071923"
"2484",1928-09-30,"207.69551848536338","17.851239669421489","0","NAA 071923"
"2485",1928-10-31,"177.19216776765205","18.446280991735534","0","NAA 071923"
"2486",1928-11-30,"273.63802947466934","282.72017313049128","76.697114134947327","NAA 071923"
"2487",1928-12-31,"278.43504608545936","278.79143858372083","0","NAA 071923"
"2488",1929-01-31,"235.36317235882936","157.74505748416792","0","NAA 071923"
"2489",1929-02-28,"192.76123927096342","128.61670756856208","0","NAA 071923"
"2490",1929-03-31,"92.250877236336976","132.73416408501126","0","NAA 071923"
"2491",1929-04-30,"104.82657869056986","51.030303097365675","0","NAA 071923"
"2492",1929-05-31,"105.5564488429327","33.301517029402149","0","NAA 071923"
"2493",1929-06-30,"58.507475919294095","17.851239669421492","0","NAA 071923"
"2494",1929-07-31,"48.620231891974193","18.446280991735534","0","NAA 071923"
"2495",1929-08-31,"48.715922775151981","18.446280991735456","0","NAA 071923"
"2496",1929-09-30,"143.95958828306505","17.851239669421478","0","NAA 071923"
"2497",1929-10-31,"120.91113894349186","28.248803016090225","0","NAA 071923"
"2498",1929-11-30,"70.793978813466694","65.112177963166928","0","NAA 071923"
"2499",1929-12-31,"237.09487430330861","158.12031204176478","0","NAA 071923"
"2500",1930-01-31,"245.09178813202871","163.46823463056029","0","NAA 071923"
"2501",1930-02-28,"57.228301295458614","112.0818724103094","0","NAA 071923"
"2502",1930-03-31,"208.29934711902897","138.97792758890259","0","NAA 071923"
"2503",1930-04-30,"126.61897062765892","50.390189254457553","0","NAA 071923"
"2504",1930-05-31,"125.87350117398306","41.156999262095098","0","NAA 071923"
"2505",1930-06-30,"68.289669979752745","229.35925120601817","0","NAA 071923"
"2506",1930-07-31,"74.189613327024091","423.65258929126759","17.828402444269553","NAA 071923"
"2507",1930-08-31,"95.24888766627835","137.77316007071212","0","NAA 071923"
"2508",1930-09-30,"232.67317499871803","56.513085238519558","0","NAA 071923"
"2509",1930-10-31,"166.15623515658652","18.446280991735541","0","NAA 071923"
"2510",1930-11-30,"151.3841947538682","87.871288650616989","10.271251564879138","NAA 071923"
"2511",1930-12-31,"75.257164836218095","65.275755015302991","0","NAA 071923"
"2512",1931-01-31,"209.82030554593845","218.49302406349364","0","NAA 071923"
"2513",1931-02-28,"227.62791538967579","122.17267538273354","0","NAA 071923"
"2514",1931-03-31,"107.46237131859912","42.481259274805055","0","NAA 071923"
"2515",1931-04-30,"71.179963766700453","17.851239669421489","0","NAA 071923"
"2516",1931-05-31,"107.8323960354069","18.540105720756117","0","NAA 071923"
"2517",1931-06-30,"47.105436178953127","17.851239669421489","0","NAA 071923"
"2518",1931-07-31,"36.322711230817163","18.446280991735609","0","NAA 071923"
"2519",1931-08-31,"36.418402113994908","18.446280991735538","0","NAA 071923"
"2520",1931-09-30,"91.408698166149321","17.851239669421489","0","NAA 071923"
"2521",1931-10-31,"58.158181799502387","18.446280991734991","0","NAA 071923"
"2522",1931-11-30,"54.792526168348715","93.756541811195021","0","NAA 071923"
"2523",1931-12-31,"282.75738144727342","242.88092440403202","0","NAA 071923"
"2524",1932-01-31,"222.97882374621224","148.72625837334996","0","NAA 071923"
"2525",1932-02-29,"244.22672839653936","162.92703365227896","0","NAA 071923"
"2526",1932-03-31,"188.96076391087951","101.52578338463545","0","NAA 071923"
"2527",1932-04-30,"190.00783766005267","35.702479338842977","0","NAA 071923"
"2528",1932-05-31,"167.89608530313197","36.892561983471076","0","NAA 071923"
"2529",1932-06-30,"70.907089071515102","17.851239669421478","0","NAA 071923"
"2530",1932-07-31,"71.104790903382352","20.556763302641411","0","NAA 071923"
"2531",1932-08-31,"81.961606935910055","18.446280991735566","0","NAA 071923"
"2532",1932-09-30,"195.73000618041445","17.851239669421506","0","NAA 071923"
"2533",1932-10-31,"191.81578261052917","170.80339142442202","0","NAA 071923"
"2534",1932-11-30,"164.58093431887568","70.536939364341322","0","NAA 071923"
"2535",1932-12-31,"30.371586276575695","357.00312164857036","0","NAA 071923"
"2536",1933-01-31,"42.91189525008037","409.42915824806767","0","NAA 071923"
"2537",1933-02-28,"62.924307960123073","292.01155636729982","0","NAA 071923"
"2538",1933-03-31,"73.611322820483593","189.8279077764924","0","NAA 071923"
"2539",1933-04-30,"35.477484427857526","53.553719008264409","0","NAA 071923"
"2540",1933-05-31,"90.96002317246311","44.402441385317879","0","NAA 071923"
"2541",1933-06-30,"35.204609732672068","53.553719008264522","0","NAA 071923"
"2542",1933-07-31,"36.322711230817163","18.446280991735538","0","NAA 071923"
"2543",1933-08-31,"36.41840211399505","18.446280991735538","0","NAA 071923"
"2544",1933-09-30,"71.225005811478255","17.851239669421489","0","NAA 071923"
"2545",1933-10-31,"104.73878897165874","43.58977816580272","0","NAA 071923"
"2546",1933-11-30,"49.251138418943363","44.10857949078045","0","NAA 071923"
"2547",1933-12-31,"251.92734127578174","389.17657811128947","0","NAA 071923"
"2548",1934-01-31,"182.08920969368614","121.46651567166623","0","NAA 071923"
"2549",1934-02-28,"218.04478358369087","139.72347703339321","0","NAA 071923"
"2550",1934-03-31,"156.38673753971693","153.44847246687442","0","NAA 071923"
"2551",1934-04-30,"47.378310874138521","41.652892561983464","0","NAA 071923"
"2552",1934-05-31,"84.870579066481682","36.892561983471076","0","NAA 071923"
"2553",1934-06-30,"47.105436178953113","41.65289256198345","0","NAA 071923"
"2554",1934-07-31,"36.322711230817092","18.44628099173568","0","NAA 071923"
"2555",1934-08-31,"36.418402113994816","18.446280991735399","0","NAA 071923"
"2556",1934-09-30,"163.67499925973149","17.851239669421489","0","NAA 071923"
"2557",1934-10-31,"149.55379553528988","18.446280991735538","0","NAA 071923"
"2558",1934-11-30,"140.12808864517854","215.14552905274235","0","NAA 071923"
"2559",1934-12-31,"187.75560409257011","242.76559399013433","0","NAA 071923"
"2560",1935-01-31,"206.44730313532031","139.21641870685684","0","NAA 071923"
"2561",1935-02-28,"52.771109885939609","270.87546764464236","0","NAA 071923"
"2562",1935-03-31,"72.621937600402006","309.98852958787916","0","NAA 071923"
"2563",1935-04-30,"89.170498089348925","187.30151386442412","0","NAA 071923"
"2564",1935-05-31,"166.48753935334673","36.892561983471076","0","NAA 071923"
"2565",1935-06-30,"105.71311535353423","211.51182669168153","0","NAA 071923"
"2566",1935-07-31,"48.620231891974193","441.48099173553703","0","NAA 071923"
"2567",1935-08-31,"48.715922775151938","404.56667038181098","0","NAA 071923"
"2568",1935-09-30,"266.566347069767","37.346063804005944","0","NAA 071923"
"2569",1935-10-31,"226.45109210219218","81.654976245424635","0","NAA 071923"
"2570",1935-11-30,"169.66146075458082","80.723430615800154","48.729051552162751","NAA 071923"
"2571",1935-12-31,"167.73022920013753","193.49559990423808","0","NAA 071923"
"2572",1936-01-31,"216.7610582794787","144.58108139552786","0","NAA 071923"
"2573",1936-02-29,"247.74815521761241","585.28264462809921","0","NAA 071923"
"2574",1936-03-31,"274.71610518708098","183.25576630093704","0","NAA 071923"
"2575",1936-04-30,"177.49163854886376","58.653958372646578","0","NAA 071923"
"2576",1936-05-31,"183.35036169204011","36.892561983471076","0","NAA 071923"
"2577",1936-06-30,"96.301808237496118","159.55593957306695","0","NAA 071923"
"2578",1936-07-31,"119.74414661158526","412.54074666992443","8.3883974146990718E-13","NAA 071923"
"2579",1936-08-31,"101.04989514134424","441.48099173553715","0","NAA 071923"
"2580",1936-09-30,"273.53905539825519","79.338553025271722","0","NAA 071923"
"2581",1936-10-31,"188.97025060220901","192.7845230048971","78.932176933363593","NAA 071923"
"2582",1936-11-30,"176.97715043335873","107.00638566216684","0","NAA 071923"
"2583",1936-12-31,"213.40218143738247","216.32193233367397","0","NAA 071923"
"2584",1937-01-31,"254.8067576511703","200.40652912122491","0","NAA 071923"
"2585",1937-02-28,"241.63703105688259","377.93521349849937","0","NAA 071923"
"2586",1937-03-31,"224.15677096916284","365.74342378151778","0","NAA 071923"
"2587",1937-04-30,"96.649754431399472","35.702479338842984","0","NAA 071923"
"2588",1937-05-31,"148.78760197680614","46.804053374590339","0","NAA 071923"
"2589",1937-06-30,"48.458562689656382","327.73448570482901","0","NAA 071923"
"2590",1937-07-31,"120.96838415356449","296.80944172165778","76.339126612536973","NAA 071923"
