"","Date","NDOI","Alt"
"1",1921-10-31,"9592.6751895585694","EXP1 071323"
"2",1921-11-30,"9833.7238959988736","EXP1 071323"
"3",1921-12-31,"33408.650648371564","EXP1 071323"
"4",1922-01-31,"30256.944014933601","EXP1 071323"
"5",1922-02-28,"87001.49949960153","EXP1 071323"
"6",1922-03-31,"66324.646233061008","EXP1 071323"
"7",1922-04-30,"61570.940456351869","EXP1 071323"
"8",1922-05-31,"52453.714952012895","EXP1 071323"
"9",1922-06-30,"21685.109671669736","EXP1 071323"
"10",1922-07-31,"7602.8598374121484","EXP1 071323"
"11",1922-08-31,"7622.9445150561778","EXP1 071323"
"12",1922-09-30,"10441.169137841995","EXP1 071323"
"13",1922-10-31,"10760.434762043904","EXP1 071323"
"14",1922-11-30,"15239.923813075","EXP1 071323"
"15",1922-12-31,"58292.994469945756","EXP1 071323"
"16",1923-01-31,"51384.797779672488","EXP1 071323"
"17",1923-02-28,"33131.133289857135","EXP1 071323"
"18",1923-03-31,"22939.835792768205","EXP1 071323"
"19",1923-04-30,"50123.12763209486","EXP1 071323"
"20",1923-05-31,"18253.389453306583","EXP1 071323"
"21",1923-06-30,"9951.2819944861512","EXP1 071323"
"22",1923-07-31,"4797.5233047442289","EXP1 071323"
"23",1923-08-31,"4053.3098774928649","EXP1 071323"
"24",1923-09-30,"10601.267273798929","EXP1 071323"
"25",1923-10-31,"7381.5275024004559","EXP1 071323"
"26",1923-11-30,"6790.3936458141698","EXP1 071323"
"27",1923-12-31,"8935.5140050516384","EXP1 071323"
"28",1924-01-31,"13488.004504602057","EXP1 071323"
"29",1924-02-29,"24299.303440257274","EXP1 071323"
"30",1924-03-31,"10145.935452625619","EXP1 071323"
"31",1924-04-30,"6886.6497702907336","EXP1 071323"
"32",1924-05-31,"3834.5707656767472","EXP1 071323"
"33",1924-06-30,"3747.0001159602198","EXP1 071323"
"34",1924-07-31,"4538.1492294602431","EXP1 071323"
"35",1924-08-31,"3983.6294922258817","EXP1 071323"
"36",1924-09-30,"4497.4188434274256","EXP1 071323"
"37",1924-10-31,"8267.0834635445008","EXP1 071323"
"38",1924-11-30,"10151.430902644441","EXP1 071323"
"39",1924-12-31,"17648.114794323479","EXP1 071323"
"40",1925-01-31,"18398.310813343458","EXP1 071323"
"41",1925-02-28,"123224.26169229814","EXP1 071323"
"42",1925-03-31,"36622.096978185262","EXP1 071323"
"43",1925-04-30,"51096.623011195858","EXP1 071323"
"44",1925-05-31,"23427.277173396855","EXP1 071323"
"45",1925-06-30,"7620.6451094396452","EXP1 071323"
"46",1925-07-31,"4840.242992977428","EXP1 071323"
"47",1925-08-31,"4264.9947914709555","EXP1 071323"
"48",1925-09-30,"9196.8335428915434","EXP1 071323"
"49",1925-10-31,"6140.5731401148396","EXP1 071323"
"50",1925-11-30,"8251.6978934911367","EXP1 071323"
"51",1925-12-31,"11242.84594781775","EXP1 071323"
"52",1926-01-31,"20560.017825913583","EXP1 071323"
"53",1926-02-28,"75111.537982345195","EXP1 071323"
"54",1926-03-31,"22277.568954250492","EXP1 071323"
"55",1926-04-30,"43000.290756779839","EXP1 071323"
"56",1926-05-31,"10602.96304829154","EXP1 071323"
"57",1926-06-30,"4552.6466244959274","EXP1 071323"
"58",1926-07-31,"4840.2429929774289","EXP1 071323"
"59",1926-08-31,"4237.9336359566514","EXP1 071323"
"60",1926-09-30,"6049.2856211891203","EXP1 071323"
"61",1926-10-31,"5520.6595703714065","EXP1 071323"
"62",1926-11-30,"40326.954096949645","EXP1 071323"
"63",1926-12-31,"30354.703448763725","EXP1 071323"
"64",1927-01-31,"53650.00530639122","EXP1 071323"
"65",1927-02-28,"181399.15264857901","EXP1 071323"
"66",1927-03-31,"79565.797868303678","EXP1 071323"
"67",1927-04-30,"75405.682451867266","EXP1 071323"
"68",1927-05-31,"21773.760485842835","EXP1 071323"
"69",1927-06-30,"8565.8982697708743","EXP1 071323"
"70",1927-07-31,"4849.3756875674444","EXP1 071323"
"71",1927-08-31,"4297.5990179221471","EXP1 071323"
"72",1927-09-30,"9530.3739924198453","EXP1 071323"
"73",1927-10-31,"8324.3919655723384","EXP1 071323"
"74",1927-11-30,"23573.499148934912","EXP1 071323"
"75",1927-12-31,"20378.512260925192","EXP1 071323"
"76",1928-01-31,"30284.223419298873","EXP1 071323"
"77",1928-02-29,"39329.407030104194","EXP1 071323"
"78",1928-03-31,"116864.66292449221","EXP1 071323"
"79",1928-04-30,"57637.930022906345","EXP1 071323"
"80",1928-05-31,"13462.874563242127","EXP1 071323"
"81",1928-06-30,"6325.9924282368484","EXP1 071323"
"82",1928-07-31,"4802.9973152782795","EXP1 071323"
"83",1928-08-31,"3806.9530149945808","EXP1 071323"
"84",1928-09-30,"6091.0723835884546","EXP1 071323"
"85",1928-10-31,"6156.8578730193149","EXP1 071323"
"86",1928-11-30,"12141.243533463929","EXP1 071323"
"87",1928-12-31,"13636.543165925013","EXP1 071323"
"88",1929-01-31,"14221.119010964432","EXP1 071323"
"89",1929-02-28,"25967.839742057829","EXP1 071323"
"90",1929-03-31,"18821.546330149391","EXP1 071323"
"91",1929-04-30,"17076.508194270882","EXP1 071323"
"92",1929-05-31,"6485.441693929929","EXP1 071323"
"93",1929-06-30,"4199.6378479309487","EXP1 071323"
"94",1929-07-31,"4535.3819357236407","EXP1 071323"
"95",1929-08-31,"3950.5354737960415","EXP1 071323"
"96",1929-09-30,"4869.983894634981","EXP1 071323"
"97",1929-10-31,"3069.1533160136569","EXP1 071323"
"98",1929-11-30,"4691.2987592171003","EXP1 071323"
"99",1929-12-31,"46485.024144048271","EXP1 071323"
"100",1930-01-31,"43399.066287950336","EXP1 071323"
"101",1930-02-28,"32717.399096499703","EXP1 071323"
"102",1930-03-31,"53479.236899166011","EXP1 071323"
"103",1930-04-30,"21806.409749584029","EXP1 071323"
"104",1930-05-31,"12262.02550583391","EXP1 071323"
"105",1930-06-30,"4437.5711888172464","EXP1 071323"
"106",1930-07-31,"4840.2429929774289","EXP1 071323"
"107",1930-08-31,"4117.3787123513712","EXP1 071323"
"108",1930-09-30,"7419.7470507374246","EXP1 071323"
"109",1930-10-31,"4830.5986614214617","EXP1 071323"
"110",1930-11-30,"6901.1878896818735","EXP1 071323"
"111",1930-12-31,"6880.2474854043157","EXP1 071323"
"112",1931-01-31,"15605.523986113425","EXP1 071323"
"113",1931-02-28,"15578.257841145447","EXP1 071323"
"114",1931-03-31,"14724.657247962405","EXP1 071323"
"115",1931-04-30,"6939.6622022746478","EXP1 071323"
"116",1931-05-31,"4364.9288385232085","EXP1 071323"
"117",1931-06-30,"3867.9812877095769","EXP1 071323"
"118",1931-07-31,"4639.2158395902552","EXP1 071323"
"119",1931-08-31,"4063.9972765784159","EXP1 071323"
"120",1931-09-30,"3923.7281163466746","EXP1 071323"
"121",1931-10-31,"2775.2552183764724","EXP1 071323"
"122",1931-11-30,"5835.8053935724447","EXP1 071323"
"123",1931-12-31,"39007.505905035738","EXP1 071323"
"124",1932-01-31,"36646.64457906715","EXP1 071323"
"125",1932-02-29,"38681.576265296047","EXP1 071323"
"126",1932-03-31,"27532.030418193048","EXP1 071323"
"127",1932-04-30,"28498.771131505131","EXP1 071323"
"128",1932-05-31,"29029.291864557574","EXP1 071323"
"129",1932-06-30,"7931.0275236152174","EXP1 071323"
"130",1932-07-31,"4602.2688680495739","EXP1 071323"
"131",1932-08-31,"4063.9972765784159","EXP1 071323"
"132",1932-09-30,"5499.9754229946457","EXP1 071323"
"133",1932-10-31,"3699.8085565929523","EXP1 071323"
"134",1932-11-30,"4607.3986389761767","EXP1 071323"
"135",1932-12-31,"11213.144327793883","EXP1 071323"
"136",1933-01-31,"19842.477539498661","EXP1 071323"
"137",1933-02-28,"19831.267723853864","EXP1 071323"
"138",1933-03-31,"22729.899482874029","EXP1 071323"
"139",1933-04-30,"14309.263689116142","EXP1 071323"
"140",1933-05-31,"13331.378174304504","EXP1 071323"
"141",1933-06-30,"4024.4284408666522","EXP1 071323"
"142",1933-07-31,"4631.7360530453716","EXP1 071323"
"143",1933-08-31,"4063.9972765784159","EXP1 071323"
"144",1933-09-30,"5194.071049972702","EXP1 071323"
"145",1933-10-31,"3772.8381619865509","EXP1 071323"
"146",1933-11-30,"5266.175470422826","EXP1 071323"
"147",1933-12-31,"22818.882307849904","EXP1 071323"
"148",1934-01-31,"28474.376597358838","EXP1 071323"
"149",1934-02-28,"30208.455460687874","EXP1 071323"
"150",1934-03-31,"23047.029057373926","EXP1 071323"
"151",1934-04-30,"12594.785905690249","EXP1 071323"
"152",1934-05-31,"5280.0070779779026","EXP1 071323"
"153",1934-06-30,"3905.6194937966357","EXP1 071323"
"154",1934-07-31,"4639.2158395902634","EXP1 071323"
"155",1934-08-31,"4063.9972765784159","EXP1 071323"
"156",1934-09-30,"4494.9602073061078","EXP1 071323"
"157",1934-10-31,"2695.4345070239183","EXP1 071323"
"158",1934-11-30,"13522.349676926564","EXP1 071323"
"159",1934-12-31,"12832.435335025319","EXP1 071323"
"160",1935-01-31,"49279.455247083002","EXP1 071323"
"161",1935-02-28,"29705.885663473826","EXP1 071323"
"162",1935-03-31,"45243.808377464775","EXP1 071323"
"163",1935-04-30,"92939.328580864996","EXP1 071323"
"164",1935-05-31,"27803.898246843146","EXP1 071323"
"165",1935-06-30,"8709.0965580227548","EXP1 071323"
"166",1935-07-31,"4830.8335743477746","EXP1 071323"
"167",1935-08-31,"4215.9770778230231","EXP1 071323"
"168",1935-09-30,"6289.4465923574016","EXP1 071323"
"169",1935-10-31,"6091.3625052789694","EXP1 071323"
"170",1935-11-30,"6476.2770786987039","EXP1 071323"
"171",1935-12-31,"10530.201605645498","EXP1 071323"
"172",1936-01-31,"66958.177046211931","EXP1 071323"
"173",1936-02-29,"143235.60527279743","EXP1 071323"
"174",1936-03-31,"56532.009195297105","EXP1 071323"
"175",1936-04-30,"49122.448127433898","EXP1 071323"
"176",1936-05-31,"19073.279578777216","EXP1 071323"
"177",1936-06-30,"10478.746453712345","EXP1 071323"
"178",1936-07-31,"4854.4480904783686","EXP1 071323"
"179",1936-08-31,"4265.274567078648","EXP1 071323"
"180",1936-09-30,"6745.5960464144982","EXP1 071323"
"181",1936-10-31,"4499.0042282205786","EXP1 071323"
"182",1936-11-30,"4877.9536028727616","EXP1 071323"
"183",1936-12-31,"10131.365088498778","EXP1 071323"
"184",1937-01-31,"17026.769105297215","EXP1 071323"
"185",1937-02-28,"81619.568688842031","EXP1 071323"
"186",1937-03-31,"76278.395709189877","EXP1 071323"
"187",1937-04-30,"52512.79311503435","EXP1 071323"
"188",1937-05-31,"30397.090230429687","EXP1 071323"
"189",1937-06-30,"10509.180588339665","EXP1 071323"
"190",1937-07-31,"4812.2865303411036","EXP1 071323"
"191",1937-08-31,"4295.3295067691142","EXP1 071323"
"192",1937-09-30,"7189.60990685669","EXP1 071323"
"193",1937-10-31,"7333.8366898917693","EXP1 071323"
"194",1937-11-30,"37965.705817061244","EXP1 071323"
"195",1937-12-31,"101510.94096933886","EXP1 071323"
"196",1938-01-31,"48563.572571411947","EXP1 071323"
"197",1938-02-28,"195346.48896752877","EXP1 071323"
"198",1938-03-31,"209790.53283157531","EXP1 071323"
"199",1938-04-30,"97232.200960786227","EXP1 071323"
"200",1938-05-31,"70228.229587487411","EXP1 071323"
"201",1938-06-30,"27553.60423252506","EXP1 071323"
"202",1938-07-31,"8100.1845467413787","EXP1 071323"
"203",1938-08-31,"7184.4291696669807","EXP1 071323"
"204",1938-09-30,"11821.637662308964","EXP1 071323"
"205",1938-10-31,"11760.360838636505","EXP1 071323"
"206",1938-11-30,"9651.2045760773071","EXP1 071323"
"207",1938-12-31,"14605.544575622887","EXP1 071323"
"208",1939-01-31,"13259.620966879587","EXP1 071323"
"209",1939-02-28,"17480.533684782633","EXP1 071323"
"210",1939-03-31,"23385.332225274524","EXP1 071323"
"211",1939-04-30,"12969.178820499515","EXP1 071323"
"212",1939-05-31,"6543.8685046010196","EXP1 071323"
"213",1939-06-30,"4196.5772745400054","EXP1 071323"
"214",1939-07-31,"4749.4071141655531","EXP1 071323"
"215",1939-08-31,"3805.3121009035694","EXP1 071323"
"216",1939-09-30,"5064.7279690653277","EXP1 071323"
"217",1939-10-31,"3602.1355545403394","EXP1 071323"
"218",1939-11-30,"4066.0209765189943","EXP1 071323"
"219",1939-12-31,"11499.614009509634","EXP1 071323"
"220",1940-01-31,"67801.018871710199","EXP1 071323"
"221",1940-02-29,"118706.24202685998","EXP1 071323"
"222",1940-03-31,"131720.16035856222","EXP1 071323"
"223",1940-04-30,"74157.545155496264","EXP1 071323"
"224",1940-05-31,"19658.684352608125","EXP1 071323"
"225",1940-06-30,"6620.704008134051","EXP1 071323"
"226",1940-07-31,"4852.3598289251677","EXP1 071323"
"227",1940-08-31,"4269.2500817400551","EXP1 071323"
"228",1940-09-30,"6858.8498822371948","EXP1 071323"
"229",1940-10-31,"7883.2501833315964","EXP1 071323"
"230",1940-11-30,"11090.542974404052","EXP1 071323"
"231",1940-12-31,"80123.887336994914","EXP1 071323"
"232",1941-01-31,"116512.02199704925","EXP1 071323"
"233",1941-02-28,"148879.5547609129","EXP1 071323"
"234",1941-03-31,"112653.31880363052","EXP1 071323"
"235",1941-04-30,"105641.43566913898","EXP1 071323"
"236",1941-05-31,"53397.086933795363","EXP1 071323"
"237",1941-06-30,"20348.750519191803","EXP1 071323"
"238",1941-07-31,"6354.4067097270854","EXP1 071323"
"239",1941-08-31,"6022.9267484835054","EXP1 071323"
"240",1941-09-30,"11803.696835904489","EXP1 071323"
"241",1941-10-31,"10704.748367443442","EXP1 071323"
"242",1941-11-30,"11704.182680488351","EXP1 071323"
"243",1941-12-31,"79219.974022620023","EXP1 071323"
"244",1942-01-31,"100569.03725658826","EXP1 071323"
"245",1942-02-28,"170686.43316405837","EXP1 071323"
"246",1942-03-31,"47789.283431352735","EXP1 071323"
"247",1942-04-30,"71081.424273330282","EXP1 071323"
"248",1942-05-31,"53224.047431024555","EXP1 071323"
"249",1942-06-30,"21406.139924024072","EXP1 071323"
"250",1942-07-31,"6814.2136710912528","EXP1 071323"
"251",1942-08-31,"6110.8679960473364","EXP1 071323"
"252",1942-09-30,"11269.082680717092","EXP1 071323"
"253",1942-10-31,"9341.2956723119732","EXP1 071323"
"254",1942-11-30,"18107.222995251697","EXP1 071323"
"255",1942-12-31,"36405.11260064091","EXP1 071323"
"256",1943-01-31,"107894.15106682382","EXP1 071323"
"257",1943-02-28,"79615.133380234358","EXP1 071323"
"258",1943-03-31,"111131.09017779447","EXP1 071323"
"259",1943-04-30,"53222.713955290164","EXP1 071323"
"260",1943-05-31,"20238.968346427446","EXP1 071323"
"261",1943-06-30,"9239.7568802272854","EXP1 071323"
"262",1943-07-31,"4857.0982936241244","EXP1 071323"
"263",1943-08-31,"3815.3813989518735","EXP1 071323"
"264",1943-09-30,"7536.7082191793716","EXP1 071323"
"265",1943-10-31,"7477.0140538313563","EXP1 071323"
"266",1943-11-30,"7668.9251778963489","EXP1 071323"
"267",1943-12-31,"11163.813381670321","EXP1 071323"
"268",1944-01-31,"15779.767067149251","EXP1 071323"
"269",1944-02-29,"41049.871127585699","EXP1 071323"
"270",1944-03-31,"36309.871676623836","EXP1 071323"
"271",1944-04-30,"21041.135500730528","EXP1 071323"
"272",1944-05-31,"12543.914239245056","EXP1 071323"
"273",1944-06-30,"8582.4365116812642","EXP1 071323"
"274",1944-07-31,"4527.3404390544993","EXP1 071323"
"275",1944-08-31,"3805.8537337624939","EXP1 071323"
"276",1944-09-30,"5486.533875146215","EXP1 071323"
"277",1944-10-31,"4897.9457776930103","EXP1 071323"
"278",1944-11-30,"20994.085909166046","EXP1 071323"
"279",1944-12-31,"28106.823909349412","EXP1 071323"
"280",1945-01-31,"19648.191898550886","EXP1 071323"
"281",1945-02-28,"94350.21947371446","EXP1 071323"
"282",1945-03-31,"45278.917297032676","EXP1 071323"
"283",1945-04-30,"30288.317064927021","EXP1 071323"
"284",1945-05-31,"22113.381527266116","EXP1 071323"
"285",1945-06-30,"10066.791577204329","EXP1 071323"
"286",1945-07-31,"4840.2429929774298","EXP1 071323"
"287",1945-08-31,"4159.4772864032539","EXP1 071323"
"288",1945-09-30,"5992.562977551419","EXP1 071323"
"289",1945-10-31,"13097.660854299633","EXP1 071323"
"290",1945-11-30,"22786.692849249044","EXP1 071323"
"291",1945-12-31,"107541.29237727578","EXP1 071323"
"292",1946-01-31,"71401.678859648688","EXP1 071323"
"293",1946-02-28,"36563.160503509935","EXP1 071323"
"294",1946-03-31,"38282.513803941598","EXP1 071323"
"295",1946-04-30,"34666.968932323638","EXP1 071323"
"296",1946-05-31,"14636.892851725312","EXP1 071323"
"297",1946-06-30,"5940.6030451408342","EXP1 071323"
"298",1946-07-31,"4792.1324964340547","EXP1 071323"
"299",1946-08-31,"4245.5392482123261","EXP1 071323"
"300",1946-09-30,"6645.2426831741523","EXP1 071323"
"301",1946-10-31,"6245.7139345829555","EXP1 071323"
"302",1946-11-30,"13110.911169497253","EXP1 071323"
"303",1946-12-31,"20499.049806603642","EXP1 071323"
"304",1947-01-31,"11357.877253427536","EXP1 071323"
"305",1947-02-28,"28673.220719358978","EXP1 071323"
"306",1947-03-31,"35763.7077679137","EXP1 071323"
"307",1947-04-30,"19967.313802522553","EXP1 071323"
"308",1947-05-31,"5488.5302388340178","EXP1 071323"
"309",1947-06-30,"4525.0122066334134","EXP1 071323"
"310",1947-07-31,"4840.2429929774289","EXP1 071323"
"311",1947-08-31,"3849.6496211758335","EXP1 071323"
"312",1947-09-30,"4734.6315856153042","EXP1 071323"
"313",1947-10-31,"10920.293207116889","EXP1 071323"
"314",1947-11-30,"9776.8613505528847","EXP1 071323"
"315",1947-12-31,"8338.5797372121451","EXP1 071323"
"316",1948-01-31,"26768.397343115994","EXP1 071323"
"317",1948-02-29,"14874.355901653757","EXP1 071323"
"318",1948-03-31,"27468.382428122444","EXP1 071323"
"319",1948-04-30,"65718.657410738611","EXP1 071323"
"320",1948-05-31,"41822.722592195918","EXP1 071323"
"321",1948-06-30,"16883.185663088741","EXP1 071323"
"322",1948-07-31,"4840.2429929774289","EXP1 071323"
"323",1948-08-31,"4208.8127439041991","EXP1 071323"
"324",1948-09-30,"7396.1543300255134","EXP1 071323"
"325",1948-10-31,"5889.5547901198142","EXP1 071323"
"326",1948-11-30,"7146.5175877552419","EXP1 071323"
"327",1948-12-31,"14546.785928108955","EXP1 071323"
"328",1949-01-31,"11995.32758151206","EXP1 071323"
"329",1949-02-28,"21158.2577450793","EXP1 071323"
"330",1949-03-31,"67265.131465802144","EXP1 071323"
"331",1949-04-30,"26292.174064497471","EXP1 071323"
"332",1949-05-31,"13616.253678187177","EXP1 071323"
"333",1949-06-30,"4017.4903920118463","EXP1 071323"
"334",1949-07-31,"4832.7443365473428","EXP1 071323"
"335",1949-08-31,"4236.8251975330804","EXP1 071323"
"336",1949-09-30,"4614.8422590256214","EXP1 071323"
"337",1949-10-31,"3197.130946813767","EXP1 071323"
"338",1949-11-30,"5279.5514583161084","EXP1 071323"
"339",1949-12-31,"7078.7738713183053","EXP1 071323"
"340",1950-01-31,"42451.573080731192","EXP1 071323"
"341",1950-02-28,"65186.949283170339","EXP1 071323"
"342",1950-03-31,"36178.030233631536","EXP1 071323"
"343",1950-04-30,"37383.883579103414","EXP1 071323"
"344",1950-05-31,"18154.845775928028","EXP1 071323"
"345",1950-06-30,"7223.488834974095","EXP1 071323"
"346",1950-07-31,"4840.2429929774289","EXP1 071323"
"347",1950-08-31,"4172.6823918686723","EXP1 071323"
"348",1950-09-30,"6214.0148219119401","EXP1 071323"
"349",1950-10-31,"18361.629962402563","EXP1 071323"
"350",1950-11-30,"70404.922122683114","EXP1 071323"
"351",1950-12-31,"140719.71809536041","EXP1 071323"
"352",1951-01-31,"95252.302150738833","EXP1 071323"
"353",1951-02-28,"87954.731019945233","EXP1 071323"
"354",1951-03-31,"51400.070979569064","EXP1 071323"
"355",1951-04-30,"21734.165577256543","EXP1 071323"
"356",1951-05-31,"21234.689876220531","EXP1 071323"
"357",1951-06-30,"5848.8506446552901","EXP1 071323"
"358",1951-07-31,"4826.696119213093","EXP1 071323"
"359",1951-08-31,"4228.3567609415204","EXP1 071323"
"360",1951-09-30,"5947.2166340019903","EXP1 071323"
"361",1951-10-31,"10435.787491931751","EXP1 071323"
"362",1951-11-30,"16810.958902835726","EXP1 071323"
"363",1951-12-31,"73142.623239138076","EXP1 071323"
"364",1952-01-31,"125976.65663916047","EXP1 071323"
"365",1952-02-29,"111792.83825103061","EXP1 071323"
"366",1952-03-31,"98698.039747793693","EXP1 071323"
"367",1952-04-30,"81814.854889514594","EXP1 071323"
"368",1952-05-31,"71804.202744782582","EXP1 071323"
"369",1952-06-30,"34676.744576386918","EXP1 071323"
"370",1952-07-31,"9433.3790688385852","EXP1 071323"
"371",1952-08-31,"7682.0711086415295","EXP1 071323"
"372",1952-09-30,"11408.211420595308","EXP1 071323"
"373",1952-10-31,"8057.3041734255039","EXP1 071323"
"374",1952-11-30,"9582.105174527569","EXP1 071323"
"375",1952-12-31,"50506.025868523349","EXP1 071323"
"376",1953-01-31,"108566.80631489729","EXP1 071323"
"377",1953-02-28,"39948.040485827543","EXP1 071323"
"378",1953-03-31,"32500.77248996147","EXP1 071323"
"379",1953-04-30,"37112.063299353547","EXP1 071323"
"380",1953-05-31,"32764.509474933093","EXP1 071323"
"381",1953-06-30,"21612.413784304961","EXP1 071323"
"382",1953-07-31,"5125.0294448101922","EXP1 071323"
"383",1953-08-31,"6284.5938552551097","EXP1 071323"
"384",1953-09-30,"9755.7532211389771","EXP1 071323"
"385",1953-10-31,"8132.0304441033104","EXP1 071323"
"386",1953-11-30,"12981.344299426182","EXP1 071323"
"387",1953-12-31,"13570.51411502794","EXP1 071323"
"388",1954-01-31,"39225.416676316076","EXP1 071323"
"389",1954-02-28,"64739.305902967804","EXP1 071323"
"390",1954-03-31,"57661.803141423516","EXP1 071323"
"391",1954-04-30,"55158.458642667021","EXP1 071323"
"392",1954-05-31,"18022.277716997334","EXP1 071323"
"393",1954-06-30,"9417.045969975241","EXP1 071323"
"394",1954-07-31,"4352.0000911841798","EXP1 071323"
"395",1954-08-31,"3816.8979013217827","EXP1 071323"
"396",1954-09-30,"8925.8350922576919","EXP1 071323"
"397",1954-10-31,"6967.8956939569071","EXP1 071323"
"398",1954-11-30,"14927.709442799685","EXP1 071323"
"399",1954-12-31,"29996.769568273867","EXP1 071323"
"400",1955-01-31,"28230.585089704357","EXP1 071323"
"401",1955-02-28,"17758.503850370835","EXP1 071323"
"402",1955-03-31,"15953.558532079735","EXP1 071323"
"403",1955-04-30,"22043.486868716009","EXP1 071323"
"404",1955-05-31,"16610.35678722609","EXP1 071323"
"405",1955-06-30,"5485.5747956689629","EXP1 071323"
"406",1955-07-31,"4469.530873199189","EXP1 071323"
"407",1955-08-31,"3805.9993352724664","EXP1 071323"
"408",1955-09-30,"6208.4963746337889","EXP1 071323"
"409",1955-10-31,"4286.81778760624","EXP1 071323"
"410",1955-11-30,"8723.0205678863949","EXP1 071323"
"411",1955-12-31,"166226.20445198406","EXP1 071323"
"412",1956-01-31,"201215.7424280016","EXP1 071323"
"413",1956-02-29,"110751.23050584584","EXP1 071323"
"414",1956-03-31,"67686.080926888797","EXP1 071323"
"415",1956-04-30,"36864.304652377316","EXP1 071323"
"416",1956-05-31,"42336.066641442172","EXP1 071323"
"417",1956-06-30,"16556.998815948937","EXP1 071323"
"418",1956-07-31,"6783.4763783273111","EXP1 071323"
"419",1956-08-31,"5981.4641725612746","EXP1 071323"
"420",1956-09-30,"10763.221713786663","EXP1 071323"
"421",1956-10-31,"12838.13984115498","EXP1 071323"
"422",1956-11-30,"9160.753347730717","EXP1 071323"
"423",1956-12-31,"9230.9388485645686","EXP1 071323"
"424",1957-01-31,"15783.219644590825","EXP1 071323"
"425",1957-02-28,"41073.696639169946","EXP1 071323"
"426",1957-03-31,"61938.429122641748","EXP1 071323"
"427",1957-04-30,"27284.646024848407","EXP1 071323"
"428",1957-05-31,"36108.470783973287","EXP1 071323"
"429",1957-06-30,"11779.401888034687","EXP1 071323"
"430",1957-07-31,"4856.4972840598411","EXP1 071323"
"431",1957-08-31,"4665.3677523776996","EXP1 071323"
"432",1957-09-30,"12229.226158179803","EXP1 071323"
"433",1957-10-31,"18593.461768434634","EXP1 071323"
"434",1957-11-30,"13087.091089062806","EXP1 071323"
"435",1957-12-31,"31373.330705885328","EXP1 071323"
"436",1958-01-31,"49704.913378676909","EXP1 071323"
"437",1958-02-28,"213733.35438177234","EXP1 071323"
"438",1958-03-31,"128090.51011077646","EXP1 071323"
"439",1958-04-30,"133957.42364554037","EXP1 071323"
"440",1958-05-31,"56175.958069424407","EXP1 071323"
"441",1958-06-30,"27632.847977326961","EXP1 071323"
"442",1958-07-31,"8847.7212440234398","EXP1 071323"
"443",1958-08-31,"8287.6302576655598","EXP1 071323"
"444",1958-09-30,"13413.58343718074","EXP1 071323"
"445",1958-10-31,"10175.035125714707","EXP1 071323"
"446",1958-11-30,"9963.1769616565925","EXP1 071323"
"447",1958-12-31,"10527.775173672489","EXP1 071323"
"448",1959-01-31,"38137.956445702315","EXP1 071323"
"449",1959-02-28,"71171.607954907027","EXP1 071323"
"450",1959-03-31,"31503.759297516353","EXP1 071323"
"451",1959-04-30,"18076.288799667323","EXP1 071323"
"452",1959-05-31,"8729.0195073568302","EXP1 071323"
"453",1959-06-30,"6625.6950798329235","EXP1 071323"
"454",1959-07-31,"4597.0726524984893","EXP1 071323"
"455",1959-08-31,"3798.4759528835916","EXP1 071323"
"456",1959-09-30,"13099.88111823727","EXP1 071323"
"457",1959-10-31,"5373.8420266685034","EXP1 071323"
"458",1959-11-30,"5604.9670449144342","EXP1 071323"
"459",1959-12-31,"7977.2779527797902","EXP1 071323"
"460",1960-01-31,"16954.00802431766","EXP1 071323"
"461",1960-02-29,"65707.73255310097","EXP1 071323"
"462",1960-03-31,"47947.998643276151","EXP1 071323"
"463",1960-04-30,"22650.164855947216","EXP1 071323"
"464",1960-05-31,"14268.345252256786","EXP1 071323"
"465",1960-06-30,"4238.9349411406429","EXP1 071323"
"466",1960-07-31,"4821.5455176852029","EXP1 071323"
"467",1960-08-31,"4059.6704245753181","EXP1 071323"
"468",1960-09-30,"5031.8846672691061","EXP1 071323"
"469",1960-10-31,"5409.3310520907589","EXP1 071323"
"470",1960-11-30,"14329.419646086359","EXP1 071323"
"471",1960-12-31,"26994.618888744175","EXP1 071323"
"472",1961-01-31,"15267.814307081937","EXP1 071323"
"473",1961-02-28,"45730.529358693551","EXP1 071323"
"474",1961-03-31,"30802.488183872349","EXP1 071323"
"475",1961-04-30,"18952.562866775599","EXP1 071323"
"476",1961-05-31,"11920.438242865286","EXP1 071323"
"477",1961-06-30,"4078.0383915768521","EXP1 071323"
"478",1961-07-31,"4840.2429929774289","EXP1 071323"
"479",1961-08-31,"4123.3339281978542","EXP1 071323"
"480",1961-09-30,"5345.9108758183302","EXP1 071323"
"481",1961-10-31,"4361.0576799060536","EXP1 071323"
"482",1961-11-30,"8363.8786713994723","EXP1 071323"
"483",1961-12-31,"25089.06794189287","EXP1 071323"
"484",1962-01-31,"13858.770007460129","EXP1 071323"
"485",1962-02-28,"101880.32199533841","EXP1 071323"
"486",1962-03-31,"48300.804436693936","EXP1 071323"
"487",1962-04-30,"31024.937560525399","EXP1 071323"
"488",1962-05-31,"17842.584693116063","EXP1 071323"
"489",1962-06-30,"7243.2872625827149","EXP1 071323"
"490",1962-07-31,"4840.2429929774298","EXP1 071323"
"491",1962-08-31,"4105.7356186837969","EXP1 071323"
"492",1962-09-30,"5703.4134766294792","EXP1 071323"
